certificate_id,film_name,cut_no,mod_type,content_category,content_type,description,tcr_timestamps,deleted,replaced,inserted,total_modified_time
100030842200000128,BAGHEERA - REVISED,6,deletion,other,dialogue,Deleted the Visual of Teddy hitting woman With hammer Scenes and Dialogue,NANA,0.03333333333333333,0,0,0.03
100030842200000128,BAGHEERA - REVISED,7,deletion,other,dialogue,Deleted the Visual of Teddy hitting woman With hammer Scenes and Dialogue,NANA,0.11666666666666667,0,0,0.12
100030842200000128,BAGHEERA - REVISED,8,deletion,other,scene,Deleted the Visual of Father in Law Hanging scene,NANA,0.016666666666666666,0,0,0.02
100030842200000128,BAGHEERA - REVISED,9,deletion,other,scene,Deleted the Visual of Father in Law Hanging scene,NANA,0.03333333333333333,0,0,0.03
100030842200000128,BAGHEERA - REVISED,10,deletion,other,scene,Deleted the Visual of Harish and Gayathri Conversation scene with scissor,NANA,1.2666666666666666,0,0,1.27
100030842200000128,BAGHEERA - REVISED,11,deletion,other,scene,Deleted the Visual of Police talked with a person,NANA,0.11666666666666667,0,0,0.12
100030842200000128,BAGHEERA - REVISED,12,deletion,violence,dialogue,Deleted the visual of talking about Psychopath killer Scenes and Dialogue,NANA,1.55,0,0,1.55
100030842200000128,BAGHEERA - REVISED,13,deletion,other,scene,Deleted the visual of Doctor and Girl scene,NANA,0.03333333333333333,0,0,0.03
100020842200000176,THE CRIMINAL,1,audio,profanity,dialogue,Muted the word Fuck. (00:01:30:20),00:01:30:20,0,0,0,0
100020842200000176,THE CRIMINAL,2,audio,profanity,dialogue,Muted the word Ommaaley. (00:01:42:08),00:01:42:08,0,0,0,0
100030842200000944,ANNAL AMBETHKAR,1,deletion,profanity,dialogue,Removed and Replaced the word Pirandha along visuals. Also inserted three seconds blank duration for CBFC Certificate at the beginning of the film.,NANA,0.03333333333333333,0.38333333333333336,0,0.42
100010842200003280,HEY SINAMIKA,1,audio,profanity,dialogue,Muted the word Bevarsi in 44:26. (Reel 3),NANA,0,0,0,0
100070842200000400,THE LAST PAGE,1,audio,other,other,"Insert the voice over for the statutory warning as per norms. Also insert the general disclaimer as per norms, after interval. - Inserted:",NANA,0,0,0,0
100070842200000400,THE LAST PAGE,2,audio,other,other,There are non-sync at many places in the film. Applicant to correct the same and submit for Verification. - Submitted and Verified:,NANA,0,0,0,0
100070842200000400,THE LAST PAGE,3,audio,profanity,dialogue,Muted the word Padukoni in TC 45:00.,NANA,0,0,0,0
100070842200000400,THE LAST PAGE,4,audio,profanity,dialogue,Muted the word Padukuthayoo in TC 46:00.,NANA,0,0,0,0
100070842200000400,THE LAST PAGE,5,audio,profanity,dialogue,Muted the word Psycho in TC 1:22:00.,NANA,0,0,0,0
100070842200000432,TILAK,1,audio,profanity,dialogue,Muted the word Bevarsi in TC:01:21:00:00 and TC:02:08:00:00.,"01:21:00:00, 02:08:00:00",0,0,0,0
100070842200000432,TILAK,2,audio,profanity,dialogue,Muted the word Fuck in TC:02:08:27:00.,02:08:27:00,0,0,0,0
100030842200000640,MGR MAGAN,1,audio,profanity,dialogue,Muted the word Psycho in TC 50:34.,NANA,0,0,0,0
100030842200000640,MGR MAGAN,2,audio,profanity,dialogue,Muted the words Kunti and Kurudi uttered twice in TC 101:43 and 101:44.,NANA,0,0,0,0
100070102000000496,NANNA PREMA,1,audio,other,other,Insert the voice over in the Statutory Warning. - Inserted:,NANA,0,0,0,0
100070102000000496,NANNA PREMA,2,audio,profanity,dialogue,Muted the words Pakka Lesi in shot no.94 (page no. 62 in script book) (132:14) (Double Meaning),NANA,0,0,0,0
100030102000001200,KAYAM (REVISED),1,reduction,other,scene,Reduced the visuals of Madhava attempt to seduce Sumathi,NANA,0.45,0,0,0.45
100030102000001200,KAYAM (REVISED),2,reduction,other,scene,Reduced the visuals of Vasu fell down and struggling with fits,NANA,0.5333333333333333,0,0,0.53
100030102000001200,KAYAM (REVISED),3,reduction,other,scene,Reduced the romantic visuals of Madhava with Savithri,NANA,0.25,0,0,0.25
100030102000001200,KAYAM (REVISED),4,reduction,violence,other,Reduced the fight in the tea stall between Vasu and Madhava group,NANA,1.0333333333333334,0,0,1.03
100030102000001200,KAYAM (REVISED),5,deletion,sexual,scene,Deleted the low angle shots of Savitri exposing cleavage while Madhava presence lies on her lapse.,NANA,0.1,0,0,0.1
100030102000001200,KAYAM (REVISED),6,reduction,other,scene,Reduced the romantic visuals of Savitri with Varma,NANA,0.4,0,0,0.4
100030102000001200,KAYAM (REVISED),7,reduction,violence,other,Reduced the fight between Ramesh and Madhava group,NANA,0.4,0,0,0.4
100030102000001200,KAYAM (REVISED),8,reduction,violence,scene,Reduced the close visuals of blood drops falling down from the hand of Vasu and he is struggling to die in the boat while sailing in the river,NANA,0.05,0,0,0.05
100030102000001184,"MS POLSON FILMS, CHENNAI",1,audio,profanity,dialogue,Muted the word charaku uttered by Cochin Hanifa,NANA,0,0,0,0
100030102000001184,"MS POLSON FILMS, CHENNAI",2,reduction,violence,other,Reduced the fight between Ravi and Cochin Hanifa and other,NANA,1.2,0,0,1.2
100030102000001184,"MS POLSON FILMS, CHENNAI",3,reduction,violence,other,Reduced the fight between Ravi with Cochin Hanifa and other,NANA,0.36666666666666664,0,0,0.37
100030102000001184,"MS POLSON FILMS, CHENNAI",4,deletion,sexual,scene,Deleted the visuals of Malini lies on sofa exposing cleavage,NANA,0.11666666666666667,0,0,0.12
100030102000001184,"MS POLSON FILMS, CHENNAI",5,deletion,other,scene,Deleted the visuals of Ravi and Malini romancing in the hotel room,NANA,0.06666666666666667,0,0,0.07
100030102000001184,"MS POLSON FILMS, CHENNAI",6,deletion,other,song,Deleted the entire Jayamalini song singing and dancing in the theatre show Narayanan and others watching the movie in the theatre,NANA,4.466666666666667,0,0,4.47
100030102000001184,"MS POLSON FILMS, CHENNAI",7,deletion,other,scene,Deleted the visuals of Malini sleeping on cot her husband station master enters and looks at her,NANA,0.13333333333333333,0,0,0.13
100030102000001184,"MS POLSON FILMS, CHENNAI",8,reduction,other,scene,Reduced the visuals of Malini with her husband,NANA,0.13333333333333333,0,0,0.13
100030102000001184,"MS POLSON FILMS, CHENNAI",9,deletion,other,scene,Deleted the visuals of person hitting her wife with the wooden bar while she is romancing with the person,NANA,0.03333333333333333,0,0,0.03
100030102000001184,"MS POLSON FILMS, CHENNAI",10,reduction,other,scene,Reduced the visuals of Station Master beating his wife Malini,NANA,0.18333333333333332,0,0,0.18
100030102000001184,"MS POLSON FILMS, CHENNAI",11,reduction,violence,other,Reduced the fight between Ravi and Rowdies,NANA,0.75,0,0,0.75
100010102100000064,BAARAM,1,other,other,title,INTERMISSION CARD,NANA,0.08333333333333333,0,0,0.08
100010102100000064,BAARAM,2,other,violence,other,MAN CONFESSES HIS WIFE HAD HIS MOTHER KILLED,NANA,0.43333333333333335,0,0,0.43
100010102100000064,BAARAM,3,other,violence,other,MAN DESCRIBES 26 WAYS TO KILL THE ELDERLY,NANA,0.6833333333333333,0,0,0.68
100010102100000064,BAARAM,4,other,violence,other,POLICEMAN TELLS WOMAN SHE HAS KILLED 21 PEOPLE,NANA,0.016666666666666666,0,0,0.02
100010102100000064,BAARAM,5,other,other,scene,LANDSCAPE SHOT  YOUNG MAN RIDING MOTORCYCLE - SHORTENED VARIOUS SHOTS,NANA,0.18333333333333332,0,0,0.18
100010102100000064,BAARAM,6,other,violence,other,KILLING OF ELDERLY MAN EDITED,NANA,0.4666666666666667,0,0,0.47
100030102100000064,VINOD KUMAR - TIRUVALLUR,1,audio,profanity,dialogue,"Muted the words Electionukku munnaadi and Clean India. (00:59,01:41) (defamation)",NANA,0,0,0,0
100030102100000064,VINOD KUMAR - TIRUVALLUR,1,audio,profanity,dialogue,"Muted the words Electionukku munnaadi and Clean India. (00:59,01:41) (defamation)",NANA,0,0,0,0
100030102000001200,"SUN TV NETWORK LTD, CHENNAI",1,reduction,violence,other,Reduced fight between Vignesh and Rowdy,NANA,0.06666666666666667,0,0,0.07
100030102000001200,"SUN TV NETWORK LTD, CHENNAI",2,deletion,substance,scene,Deleted entire visuals of Ramya in the restaurant starts drinking until Vignesh enters she offers drink to restaurant staff.,NANA,3.216666666666667,0,0,3.22
100030102000001200,"SUN TV NETWORK LTD, CHENNAI",3,other,substance,song,In the song thanni ginni. Ramya singing and dancing with Vignesh Background branded liquor bottles presence,NANA,0.23333333333333334,0,0,0.23
100030102000001200,"SUN TV NETWORK LTD, CHENNAI",4,deletion,other,dialogue,Deleted the dialogue of Amaranath to Vignesh  enni kudukura panattha .. but I refused,NANA,0.15,0,0,0.15
100030102000001200,"SUN TV NETWORK LTD, CHENNAI",5,reduction,violence,scene,Reduced the visuals of gun firing by Vignesh at Anand and dead body of Anand presence,NANA,0.016666666666666666,0,0,0.02
100030102000001200,"SUN TV NETWORK LTD, CHENNAI",6,audio,profanity,dialogue,Muted the word bastard uttered by Vignesh,NANA,0,0,0,0
100030102000001200,"SUN TV NETWORK LTD, CHENNAI",7,reduction,violence,scene,Reduced the visuals of bulldozer runs over the car and Amarnath shoots at Vigneshwar father,NANA,0.8833333333333333,0,0,0.88
100030102000001200,"SUN TV NETWORK LTD, CHENNAI",8,deletion,other,scene,Deleted the visuals of Vigneshwar Sister Divya lies down on the floor unconsciously .,NANA,0.26666666666666666,0,0,0.27
100030102000001200,"SUN TV NETWORK LTD, CHENNAI",9,reduction,other,scene,Reduced the visuals of Vignesh beating Amarnath person,NANA,0.31666666666666665,0,0,0.32
100030102000001200,"SUN TV NETWORK LTD, CHENNAI",10,reduction,violence,scene,Reduced the visuals of Vignesh fight with the police and escapes in police jeep,NANA,0.31666666666666665,0,0,0.32
100030102000001200,"SUN TV NETWORK LTD, CHENNAI",11,deletion,other,scene,Deleted the close visuals of Deborex bottle presence in car engine fitted to AC,NANA,0.1,0,0,0.1
100030102000001200,"SUN TV NETWORK LTD, CHENNAI",12,reduction,other,scene,Reduced the romantic visuals of Vignesh and Ramya,NANA,0.016666666666666666,0,0,0.02
100030102000001200,"SUN TV NETWORK LTD, CHENNAI",13,reduction,violence,other,Reduced the fight between Vignesh and Rowdy,NANA,0.11666666666666667,0,0,0.12
100030102000001200,"SUN TV NETWORK LTD, CHENNAI",14,reduction,other,scene,Reduced the visuals of Rowdies chasing Padmini and Divya,NANA,0.25,0,0,0.25
100030102000001200,"SUN TV NETWORK LTD, CHENNAI",15,reduction,other,other,Reduced the climax portion,NANA,3.0166666666666666,0,0,3.02
100030102100000016,NIDHRA (REVISED),1,deletion,other,scene,Deleted the visuals of Aswathy and Raju. She takes off the towel from his body,NANA,0.05,0,0,0.05
100030102100000016,NIDHRA (REVISED),2,reduction,other,scene,Reduced the romantic visuals of Raju and Aswathy,NANA,0.05,0,0,0.05
100030102100000016,NIDHRA (REVISED),3,reduction,other,scene,Reduced the visuals of Raju beating Manu with the cricket bat,NANA,0.11666666666666667,0,0,0.12
100030102100000016,NIDHRA (REVISED),4,reduction,other,scene,Reduced the visuals of Vishwam attempt to control Raju who madly behaves coming to beating,NANA,0.5666666666666667,0,0,0.57
100030102100000016,NIDHRA (REVISED),5,reduction,other,scene,Reduced the visuals of Anglo Indians singing and dancing at the beach side on the mountain rocks,NANA,0.4666666666666667,0,0,0.47
100030102100000016,NIDHRA (REVISED),6,reduction,other,scene,Reduced the illusion visuals of Vishwam on bike coming on chasing Raju and Raju running to escape,NANA,0.48333333333333334,0,0,0.48
100030102100000016,NIDHRA (REVISED),7,reduction,other,scene,Reduced the visuals of Vishwam and others forcedly talking Raju away,NANA,0.6833333333333333,0,0,0.68
100030102100000016,NIDHRA (REVISED),8,reduction,other,scene,Reduced the visuals of Doctors giving shock treatment to Raju,NANA,0.2,0,0,0.2
100030102100000016,NIDHRA (REVISED),9,reduction,other,scene,Reduced the visuals of Raju and Aswathy,NANA,0.11666666666666667,0,0,0.12
100030102100000016,NIDHRA (REVISED),10,reduction,other,scene,Reduced the visuals of Raju beating the person,NANA,0.016666666666666666,0,0,0.02
100030102100000016,NIDHRA (REVISED),11,reduction,other,scene,Reduced the visuals of Raju madly behaving and attacking Vishwam. Vishwam and all others holds him and beating him severely,NANA,1.1,0,0,1.1
100030102100000016,NIDHRA (REVISED),12,reduction,profanity,scene,Reduced the visuals of Aswathy mixes all the tablets from the bottle in a Glass with water,NANA,0.31666666666666665,0,0,0.32
100070102000000544,BOGAN,1,insertion,other,other,Insert the Producers name as mentioned in CBFC Certificate of the Tamil version. - Implemented:,NANA,0,0,0,0
100070102000000544,BOGAN,2,visual,substance,other,Blurred the brand name of Liquors wherever it occurs.,NANA,0,0,0,0
100070102000000544,BOGAN,3,audio,substance,scene,"Muted the brand name of Liquors Black Daniels, Black Imperials, Jack Daniels in shot no. 52 (Reel 1) and also Bacardi in shot no 10. (Reel 2) (10:49,46:53)",NANA,0,0,0,0
100070102000000544,BOGAN,4,audio,profanity,dialogue,"Muted the word Mental in shot no.26 (Reel 2) and also in shot no. 72 (Reel 6) (21:07, 100:20)(ridicule)",NANA,0,0,0,0
100070102000000544,BOGAN,5,audio,profanity,dialogue,Muted the word Fuck properly in Reel 2. (33:10)(Public Decency),NANA,0,0,0,0
100030102100000016,CHAATTA (REVISED),1,audio,profanity,dialogue,"Muted the words Nayinte makkal , Naayinte mone Kundi 2 times",NANA,0,0,0,0
100030102100000016,CHAATTA (REVISED),2,reduction,other,scene,Reduced the visuals of Perechettan fell down on the gorund struggling with fits,NANA,0.08333333333333333,0,0,0.08
100030102100000016,CHAATTA (REVISED),3,deletion,other,scene,Deleted the visuals of Damayanthi wearing blouse books and Velu looks at her,NANA,0.43333333333333335,0,0,0.43
100030102100000016,CHAATTA (REVISED),4,reduction,other,scene,Reduced the visuals of woman taking the fire stick and branded the calf,NANA,0.4666666666666667,0,0,0.47
100030102100000016,CHAATTA (REVISED),5,audio,profanity,dialogue,Muted the word Pandara at 5 places,NANA,0,0,0,0
100030102100000016,CHAATTA (REVISED),6,reduction,other,other,Reduced the clash between 2 women,NANA,0.11666666666666667,0,0,0.12
100030102100000016,CHAATTA (REVISED),7,audio,substance,dialogue,Muted the words Kazhuveri and Ganjavi uttered by woman,NANA,0,0,0,0
100030102100000016,CHAATTA (REVISED),8,audio,profanity,dialogue,Muted the word kazhuveri mone uttered by Velu,NANA,0,0,0,0
100030102100000016,CHAATTA (REVISED),9,reduction,violence,other,Reduced the fight between Velu and Manikkan,NANA,0.85,0,0,0.85
100030102100000016,CHAATTA (REVISED),10,deletion,other,scene,Deleted the visuals of Velu beating his wife Chandramathi,NANA,0.18333333333333332,0,0,0.18
100030102100000016,CHAATTA (REVISED),11,deletion,other,scene,Deleted the close visuals of Damayanthi and Velu looks at her body,NANA,0.06666666666666667,0,0,0.07
100030102100000016,CHAATTA (REVISED),12,audio,profanity,dialogue,Muted the word pandaradangan uttered by Velu,NANA,0,0,0,0
100030102100000016,CHAATTA (REVISED),13,reduction,other,scene,Reduced the visuals of Perechettan experienced fits fell in the water tank and struggling Velu escapes without saving him,NANA,0.36666666666666664,0,0,0.37
100030102100000016,CHAATTA (REVISED),14,audio,profanity,dialogue,Muted the word pandarangidi uttered by woman,NANA,0,0,0,0
100030102100000016,CHAATTA (REVISED),15,deletion,other,scene,Deleted the visuals of girl changing her blouse and Nedumudi Venu romantic visuals with her,NANA,0.8,0,0,0.8
100030102100000016,CHAATTA (REVISED),16,audio,substance,dialogue,Muted the word ganjavi uttered by woman,NANA,0,0,0,0
100030102100000016,CHAATTA (REVISED),17,audio,profanity,dialogue,Muted the word Nayinte mone uttered by Nedumudi Venu,NANA,0,0,0,0
100030102100000016,CHAATTA (REVISED),18,deletion,sexual,scene,Deleted the visuals of Damayanthi wearing dress after finishes bathing out side of her house. Velu come and looks and rapes her,NANA,1.15,0,0,1.15
100030102100000016,CHAATTA (REVISED),19,audio,profanity,dialogue,Muted the word :pandari uttered by Velu,NANA,0,0,0,0
100030102100000016,CHAATTA (REVISED),20,deletion,other,scene,Deleted the visuals of lovers romancing in the bush,NANA,0.15,0,0,0.15
100030102100000016,CHAATTA (REVISED),21,audio,substance,dialogue,Muted the word ganjavi beedi uttered by woman and Nedumudi Venu,NANA,0,0,0,0
100030102100000016,CHAATTA (REVISED),22,reduction,other,other,Reduced the climax portion,NANA,1.2833333333333332,0,0,1.28
100090102000000272,ERIDA,1,audio,profanity,dialogue,Muted the words Uzhutha Vayal and Ninnu Pesum in TC:00:05:08:00 and 00:06:46:09. (Double Meaning),"00:05:08:00, 00:06:46:09",0,0,0,0
100090102000000272,ERIDA,2,audio,profanity,dialogue,Muted the words Udambai Katti in TC:00:25:07:00. (Double Meaning),00:25:07:00,0,0,0,0
100090102000000272,ERIDA,3,audio,profanity,dialogue,Muted the word Droupathy in TC:00:26:53:00. (Defamation),00:26:53:00,0,0,0,0
100090102000000272,ERIDA,4,deletion,sexual,scene,Deleted and Replaced the visual of licking liquor from heroines face by Nazar in TC :00:25:40:00 (Vulgarity),00:25:40:00,0.08333333333333333,0.08333333333333333,0,0.17
100090102000000272,ERIDA,5,visual,sexual,scene,"Blurred the cleavage visual of heroine lying on the ground with yellow dress, wherever it occurs in the film. (vulgarity)",NANA,0,0,0,0
100090102000000272,ERIDA,6,deletion,sexual,scene,Deleted the visual of man on top from 01:42:36:00 to 01:42:45:00. (vulgarity),"01:42:36:00, 01:42:45:00",0.15,0,0,0.15
100090102000000272,ERIDA,7,deletion,sexual,scene,Deleted the visual of heroine in bath tub in TC 02:07:00:00. (vulgarity),02:07:00:00,0.05,0,0,0.05
100090102000000240,ERIDA,1,insertion,substance,other,Insert disclaimers for smoking and drinking as per norms and also insert the statutory warning Be safe - Dont drink and drive. - Inserted:,NANA,0,0,0,0
100090102000000240,ERIDA,2,audio,profanity,dialogue,Muted the words Ellam uzhuthu maricha kandangal in TC 05:08. (double meaning),NANA,0,0,0,0
100090102000000240,ERIDA,3,audio,profanity,dialogue,Muted the word Kaanichondu in TC 00:25:07:00. (double meaning),00:25:07:00,0,0,0,0
100090102000000240,ERIDA,4,deletion,sexual,scene,Deleted and Replaced the visual of licking liquor from heroines face by Nazar in TC 00:25:40:00. (vulgarity),00:25:40:00,0.08333333333333333,0.08333333333333333,0,0.17
100090102000000240,ERIDA,5,deletion,sexual,scene,Deleted the visual of man on top from TC 01:42:36:00 to 01:42:45:00. (vulgarity),"01:42:36:00, 01:42:45:00",0.15,0,0,0.15
100090102000000240,ERIDA,6,deletion,sexual,scene,Deleted the visual of heroine in bath tub in TC 02:07:00:00. (vulgarity),02:07:00:00,0.05,0,0,0.05
100030102100000144,TRIP TV TRAILER 1,1,visual,violence,scene,"Blurred the blooded face visuals, wherever it comes. (violence)",NANA,0,0,0,0
100030102100000112,MASTER,1,audio,profanity,dialogue,Muted the word Government in TC:00:36:00:00 (Defamation),00:36:00:00,0,0,0,0
100090102100000016,ONAAN-TRAILER,1,replacement,profanity,dialogue,Replaced the words Mental and Psycho in TC 00:00:29:00 (Ridicule),00:00:29:00,0,0,0,0
100090102100000016,ONAAN-TRAILER,2,deletion,violence,scene,"Removed and Replaced the visuals of murdering women with rope, with pillow and with knief, wherever it occurs. (Violence)",NANA,0.11666666666666667,0.11666666666666667,0,0.23
100090102100000016,ONAAN-SONG-KALLIKKATTU,1,deletion,violence,scene,Removed and Replaced the visual of killing the child. (01:35) (violence against children),NANA,0.06666666666666667,0.06666666666666667,0,0.13
100030102000001136,AGNI PUYAL,1,insertion,violence,other,Reduced the fight between Aswaddhama with MLA Sengodan persons,NANA,1.3833333333333333,0,0,1.38
100030102000001136,AGNI PUYAL,2,insertion,violence,other,Reduced the fight between Aswaddhama with the rowdies at night,NANA,0.9833333333333333,0,0,0.98
100030102000001136,AGNI PUYAL,3,insertion,violence,other,Reduced the fight between Inspector Rajesh Kumar fights with the rowdies and Aswaddhama joins and fights with the rowdies,NANA,1.3166666666666667,0,0,1.32
100030102000001136,AGNI PUYAL,4,other,other,song,Delted the dance movement of Inspector and Rani in the song:  thedivandhi Chithira penney.,NANA,0.11666666666666667,0,0,0.12
100030102000001136,AGNI PUYAL,5,audio,profanity,dialogue,Muted the word potta kazhudha uttered by MLA Sengodan,NANA,0,0,0,0
100030102000001136,AGNI PUYAL,6,deletion,violence,scene,Deleted the visuals of Marimuthu attempt to seduce Lady journalist . Rowdies Chasing her and stabs,NANA,0.4666666666666667,0,0,0.47
100030102000001136,AGNI PUYAL,7,insertion,violence,other,Reduced the fight between Inspector Rajesh Kumar with Aswaddhama,NANA,0.7333333333333333,0,0,0.73
100030102000001136,AGNI PUYAL,8,insertion,violence,other,Reduced the fight between Aswaddhama and rowdies,NANA,0.85,0,0,0.85
100030102000001136,AGNI PUYAL,9,deletion,profanity,scene,Deleted the visuals of Marimuthu burning with fire flames,NANA,0.65,0,0,0.65
100030102000001136,AGNI PUYAL,10,deletion,religious,song,Reduced the song visuals Raja unnodu naan kanda roja. Siging and Dancing by the dancer in the birthday party. Retained only the intercut shots Of Aswaddhama going out with Inspector dress loots money from MLA Sengodan house. Inspector Rajesh Kuma,NANA,3.0166666666666666,0,0,3.02
100030102000001136,AGNI PUYAL,11,reduction,violence,other,Reduced the climax fight,NANA,3.05,0,0,3.05
100030102100000112,CHAKRA - DIGITAL TRAILER,1,deletion,profanity,scene,Removed and Replaced the visual of hitting the Ashok Chakra which is inside the glass frame. (00:43) (National emblem),NANA,0.05,0.05,0,0.1
100030102100000112,CHAKRA - DIGITAL TRAILER,2,deletion,profanity,dialogue,Removed the words Digital India and also Removed and Replaced the visual of the Prime Minister. (02:02) (Defamation),NANA,0.016666666666666666,0.016666666666666666,0,0.03
100030102100000160,SHAITAAN,1,audio,profanity,dialogue,"Muted the word Mental in shot no.117 and shot no.51 and also removed the word mental in subtitle. (Reel 2 and 4) (08:36-Reel 2, 05:21-Reel 5) (Ridicule)",NANA,0,0,0,0
100030102100000064,PSYCHO,1,audio,sexual,dialogue,Muted the word Sex uttered by the Psychiatrist in TC:00:06:04:00 (Public Decency),00:06:04:00,0,0,0,0
100030102100000064,PSYCHO,2,audio,profanity,dialogue,Muted the words Moodevi and Kurudan in TC:00:41:03 and 00:41:37:00 (Degrading Women and Ridicule),"00:41:03, 00:41:37:00",0,0,0,0
100030102100000064,PSYCHO,3,audio,profanity,dialogue,"Muted the word Masturbation uttered twice in TC:01:49:22:00, 01:49:41:00. (Public Decency)","01:49:22:00, 01:49:41:00",0,0,0,0
100030102100000064,PSYCHO,4,audio,profanity,dialogue,Muted the word Bastard in TC:02:00:04:00 (Public Decency),02:00:04:00,0,0,0,0
100030152000000048,HOLLOW MAN - 2,1,audio,profanity,dialogue,Muted the word Fuck in TC:01:02:35:00 (Public Decency),01:02:35:00,0,0,0,0
100020102000000496,ANJAADA VEERA,1,insertion,substance,other,"Insert the disclaimers for smoking and drinking in Kannada language, wherever it occurs. - Inserted:",NANA,0,0,0,0
100020102000000496,ANJAADA VEERA,2,insertion,other,other,Insert the Producers name and company name as mentioned in the CBFC Certificate of the Tamil version. - Inserted:,NANA,0,0,0,0
100020102000000496,ANJAADA VEERA,3,audio,profanity,dialogue,Muted the words Kounsiwali Chahiye in TC:01:25:40:00 (Double Meaning),01:25:40:00,0,0,0,0
100020102000000496,ANJAADA VEERA,4,audio,sexual,song,"Muted the words Marwadi and community in song no.5 and also blurred the cleavage visuals, wherever it occurs in the song. (120:18, 120:36,122:03,122:31,122:36,122:37) (Other groups and Vulgarity)",NANA,0,0,0,0
100030102100000176,VETRI NADAI PODUM - FILM 04,1,deletion,other,scene,"Removed and Replaced the visuals of animal shots, wherever shown. (cruelty)",NANA,0.016666666666666666,0.016666666666666666,0,0.03
100030102100000240,VAA PAGANDAYA - TRAILER,1,audio,profanity,dialogue,Muted the word Kottaiyai uttered by Power star. (00:55) (double meaning),NANA,0,0,0,0
100030102100000112,AATKAL THEVAI - TRAILER,1,visual,other,scene,Defocused the visual of the accused person. (00:05) (defamation),NANA,0,0,0,0
100030102100000112,AATKAL THEVAI - TRAILER,2,audio,profanity,dialogue,"Removed and partly replaced the visuals of smoking, wherever it occurs and also muted the word Oththa. (00:29,00:56,01:28) (public decency)",NANA,0.03333333333333333,0.016666666666666666,0,0.05
100030102100000112,AATKAL THEVAI - TRAILER,3,audio,sexual,scene,Removed the visuals of lady shaking her head on the bed along with voice over. (two shots) (01:04) (vulgarity),NANA,0.03333333333333333,0,0,0.03
100030102100000224,TEDDY,1,insertion,other,scene,Disclaimer for smoking to be kept in Shot No.266. (Reel 1) (14:45 to 15:00) - Inserted:,14:45 to 15:00,0,0,0,0
100030102100000224,TEDDY,2,visual,violence,scene,"Defocused the visual of blood splash in Shot No.330. (Reel 3) (58:35,58:48,59:27) (violence)",NANA,0,0,0,0
100030102100000224,TEDDY,3,visual,violence,other,"Defocused the liquor brand name in a pub fight sequence. (Reel 5) (90:06,93:21)",NANA,0,0,0,0
100030102100000112,ENTHIRAN,1,insertion,other,other,Smoking disclaimer to be kept wherever it is missing in the film. -Inserted:,NANA,0,0,0,0
100030102100000192,NAA PERU SHESHU,1,audio,profanity,dialogue,Muted the word Psycho in Shot No.4. (ridicule) (07:18),NANA,0,0,0,0
100030102100000016,"G. NAGESWARA RAO, CHENNAI",1,deletion,other,scene,Deleted the scene between Lalitha and her mother Annapurna while she is in bathing dress discussing about the gift saree given by Gopi,NANA,0.85,0,0,0.85
100030102100000016,"G. NAGESWARA RAO, CHENNAI",2,reduction,other,dialogue,Reduced the visuals of Annapurna beating her son and their dialogues between Annapurna and Lalitha mushti dhaani daggara.mushti vedhava   veedu mushti dhani.thappu kaadhammaa,NANA,0.26666666666666666,0,0,0.27
100030102100000016,"G. NAGESWARA RAO, CHENNAI",3,deletion,other,scene,Deleted the visuals of Lalitha working in office with torn blouse and saree other male persons looking at her,NANA,0.43333333333333335,0,0,0.43
100030102100000016,"G. NAGESWARA RAO, CHENNAI",4,reduction,other,scene,Reduced the visuals of Lalitha changing her dress,NANA,0.4166666666666667,0,0,0.42
100030102100000016,"G. NAGESWARA RAO, CHENNAI",5,deletion,other,scene,Deleted the visuals of person attempt to seduce Lalitha,NANA,0.15,0,0,0.15
100030102100000016,"G. NAGESWARA RAO, CHENNAI",6,deletion,sexual,scene,Deleted the visuals of Lalitha removes her dress stands nakedly before the Person( her company manager),NANA,0.8166666666666667,0,0,0.82
100030102100000016,"G. NAGESWARA RAO, CHENNAI",7,deletion,sexual,scene,Deleted the visuals of Lalitha lies on the bed and currency notes falling down on her,NANA,0.03333333333333333,0,0,0.03
100030102100000016,"G. NAGESWARA RAO, CHENNAI",8,deletion,sexual,song,In the song ee naati naa paata neeku ankitham deleted the Visuals of Lies on the bed exposing her bare back topless,NANA,0.65,0,0,0.65
100030102100000016,"G. NAGESWARA RAO, CHENNAI",9,audio,profanity,dialogue,Muted the word vesya uttered by Gopi,NANA,0,0,0,0
100030102100000016,"G. NAGESWARA RAO, CHENNAI",10,other,other,dialogue,Delted the dialogues between Gopi and Lalitha lalothja ammukovadaaniki.. . Naaku maathram ishtamaa Gopi,NANA,0.03333333333333333,0,0,0.03
100030102100000016,"G. NAGESWARA RAO, CHENNAI",11,audio,profanity,dialogue,Muted the word vyabhicharam uttered by Gopi and Madhu,NANA,0,0,0,0
100030152000000048,HOLLOW MAN,1,visual,sexual,scene,Blurred the visual of bare breast of a girl in TC:00:53:43:00. (Obscenity),00:53:43:00,0,0,0,0
100030152000000048,HOLLOW MAN,2,visual,violence,scene,Blurred the blood stain visuals in TC:01:25:00:00. (Violence),01:25:00:00,0,0,0,0
100030102100000224,DARK,1,audio,profanity,dialogue,Muted the word Mental in Shot No.13. (31:23)(ridicule),NANA,0,0,0,0
100030102100000224,DARK,2,insertion,substance,song,Drinking disclaimer to be kept wherever it requires in Song No.1. - Inserted:,NANA,0,0,0,0
