certificate_id,film_name,cut_no,description,deleted_secs,replaced_secs,inserted_secs,total_modified_time_secs
100070102100000143,MAJILI,2,Excise the words North Indian Girls. (Muted),0.0,0.0,0.0,0.0
100070102100000173,SIRANTHA KUDIMAGAN,1,Excise the visuals of Liquor Brands wherever they occur. (Covered with C.G.),0.0,0.0,0.0,0.0
100070102100000173,SIRANTHA KUDIMAGAN,2,Excise the word Mansion House. (Muted),0.0,0.0,0.0,0.0
100070102100000154,RAGALAI,1,Excise the word Mental wherever it occurs. (Muted),0.0,0.0,0.0,0.0
100070102100000154,RAGALAI,2,Excise the word Paithyakaran wherever it occurs. (Muted),0.0,0.0,0.0,0.0
100070102100000260,TEMPT RAJA,1,Excise the visuals of Liquor Brands wherever they occur. (Covered with C.G.),0.0,0.0,0.0,0.0
100070102100000260,TEMPT RAJA,2,Excise the words Mental wherever they occur along with subtitles. (Muted),0.0,0.0,0.0,0.0
100070102100000260,TEMPT RAJA,3,Excise the visuals of Wet Pants wherever they occur. (Covered with C.G.),0.0,0.0,0.0,0.0
100070102100000260,TEMPT RAJA,4,Excise the words Malli Legusthundi along with subtitles. (Muted and excised in sub-titles),0.0,0.0,0.0,0.0
100070102100000260,TEMPT RAJA,5,Excise the sentence from Orey Aunty Tho Kottee Eethaki to ...Velutunnatlu Vuntadira along with subtitles. (Excised audio and visuals),29.0,0.0,0.0,29.0
100070102100000260,TEMPT RAJA,6,"Excise the visuals of Hand Movement and words of Ee Kaalpulaa along with subtitles. (Visuals covered with C.G, words muted and excised in sub-titles)",0.0,0.0,0.0,0.0
100070102100000260,TEMPT RAJA,7,Excise the words Helo Meeru Own Driving  to ...Single Finger Chaalu along with subtitles. (Excised audio and visuals),8.0,0.0,0.0,8.0
100070102100000260,TEMPT RAJA,8,Excise the visuals of Middle Finger (Covered with C.G.),0.0,0.0,0.0,0.0
100070102100000260,TEMPT RAJA,9,Excise the visuals of Ghost handling two friends by 50 . (Covered with C.G.),0.0,0.0,0.0,0.0
100070102100000260,TEMPT RAJA,10,Excise the visuals of Krishna romancing with Pavitra in Hospital by 30. (Covered with C.G.),0.0,0.0,0.0,0.0
100070102100000260,TEMPT RAJA,11,Excise the visuals of Nurse mopping two friends in hospital. (Excised),35.0,0.0,0.0,35.0
100070102100000260,TEMPT RAJA,12,Excise the words Ala Chesevaalu  to ...Iragadeesinatlu Cheptam and Oka Aadadi to .Kanipiste Cut Chesta along with subtitles. (Excised audio and visuals),51.0,0.0,0.0,51.0
100070102100000260,TEMPT RAJA,13,Excise the word Coin Box uttered by Posani along with subtitles. (Muted and excised in sub-titles),0.0,0.0,0.0,0.0
100070102100000260,TEMPT RAJA,14,Excise the background music and songs from Sagara Sangamam and Shankarabharanam along with subtitles. (Muted),0.0,0.0,0.0,0.0
100070102100000260,TEMPT RAJA,15,Excise the visuals of Cleavage. (Covered with C.G.),0.0,0.0,0.0,0.0
100070102100000270,NINNE PELLADATHA,1,Insert Statutory Warnings on Smoking wherever they are missing. (Inserted),0.0,0.0,0.0,0.0
100070102100000270,NINNE PELLADATHA,2,Excise the visuals of Liquor Brands wherever they occur. (Covered with C.G.),0.0,0.0,0.0,0.0
100070102100000270,NINNE PELLADATHA,3,"Excise the words Kulapodu, Kulaalu, Kulam wherever they occur. (Muted)",0.0,0.0,0.0,0.0
100070102100000270,NINNE PELLADATHA,4,Excise the sentence College ki vastunnadi.....to.... Chuudanu Annayya. (Muted),0.0,0.0,0.0,0.0
100070102100000270,NINNE PELLADATHA,5,Excise the words AP Ki Pratyeka Hoda. (Muted),0.0,0.0,0.0,0.0
100070102100000270,NINNE PELLADATHA,6,Excise the sentence Naa Tarvatha Meere....to... Ichindi Kadara. (Muted),0.0,0.0,0.0,0.0
100070102100000270,NINNE PELLADATHA,7,Excise the words Nalipi Nalipi Anubhavista. (Muted),0.0,0.0,0.0,0.0
100070102100000270,NINNE PELLADATHA,8,Excise the word Maadarchood. (Muted),0.0,0.0,0.0,0.0
100070102100000270,NINNE PELLADATHA,9,Excise the words Lanja Kodaka...Ee Jaathira Needi. (Muted),0.0,0.0,0.0,0.0
100070102100000270,NINNE PELLADATHA,10,Excise the words Ooribayata Undalsina Kukka. (Muted),0.0,0.0,0.0,0.0
100070102100000287,TEASER 2 OF VIRATAPARVAM,1,Excise the word Lanjadi uttered by Sai Pallavi. (Muted),0.0,0.0,0.0,0.0
100070102100000048,AASHA (ENCOUNTER),1,Submit NOC from AWBI for the Dog scenes. (NOC from AWBI submitted),0.0,0.0,0.0,0.0
100070102100000048,AASHA (ENCOUNTER),2,"Remove the shots of tearing of Womans clothes and associated dialogues along with subtitles , around 55.55 and 56.07. (Excised visuals and dialogues along with subtitles)",16.0,0.0,0.0,16.0
100070102100000048,AASHA (ENCOUNTER),3,Remove the dialogue about viriginity along with Subtitle I WAS THE ONE WHO TOOK HER VIRGINITY. at around 60 mins. (Muted the dialogue and excised from subtitles),0.0,0.0,0.0,0.0
100070102100000048,AASHA (ENCOUNTER),4,Reduce by 50 per cent all the active rape sequences in the Film (including in the truck) (wherever occur). (Reduced by 50),95.0,0.0,0.0,95.0
100070102100000048,AASHA (ENCOUNTER),5,"Insert the following sentences in existing disclaimer, with Telugu translation as well (along with voice-overpreferably on separate slate) WE STRONGLY DENOUNCE THE CRIMES AGAINST WOMEN ... TO... VIEWERS DISCRETION IS ADVISED. (Inserted)",0.0,44.0,0.0,44.0
100070102100000048,AASHA (ENCOUNTER),6,Removereplace the word DISHA from the Title of the Film (and wherever occur in the Film) case. Submit publicity clearance for posters in favor of new Title. (Removed the word Disha and required documents submitted),0.0,0.0,0.0,0.0
100070102100000366,MAARA,1,Excise the word Vyabhichari. (Muted),0.0,0.0,0.0,0.0
100070102100000366,MAARA,2,Excise the word Pichidi. (Muted),0.0,0.0,0.0,0.0
100070102100000397,KAVYATHALAIVAN,1,"Excise the words Paithiyakara, Mental. (Muted)",0.0,0.0,0.0,0.0
100070102100000473,MARMA BHOOMI,1,Insert the Statutory Warnings on Smoking wherever missing. (Inserted),0.0,0.0,0.0,0.0
100070102100000473,MARMA BHOOMI,2,Excise the word Muttaal. (Muted),0.0,0.0,0.0,0.0
100070102100000473,MARMA BHOOMI,3,Excise the word Paithyakaara. (Muted),0.0,0.0,0.0,0.0
100020102000000306,INSPECTOR VIJAY,1,Insert the statutory warnings on Smoking and Drugs wherever missing. (Inserted),0.0,0.0,0.0,0.0
100020102000000306,INSPECTOR VIJAY,2,Excise the words Virgin wherever it occurs. (Muted),0.0,0.0,0.0,0.0
100020102000000306,INSPECTOR VIJAY,3,Excise the visuals of Girls Auction exposure by 30. (Reduced by 30),55.0,0.0,0.0,55.0
100070102100000294,UNNAI ENAKKU PIDICHIRUKKU,1,Insert Statutory Warnings on Smoking wherever missing. (Inserted),0.0,0.0,0.0,0.0
100070102100000294,UNNAI ENAKKU PIDICHIRUKKU,2,Excise the visuals of Liquor Brands wherever they occur. (Covered with C.G.),0.0,0.0,0.0,0.0
100070102100000294,UNNAI ENAKKU PIDICHIRUKKU,3,Insert proper Tamil word for Intermission. (Inserted),0.0,0.0,0.0,0.0
100070102100000465,KIRUKKAN,1,Insert correct title in Tamil. (Inserted),0.0,0.0,0.0,0.0
100070102100000465,KIRUKKAN,2,"Excise the words Psycho, Mental and Paithiakara wherever they occur. (Muted)",0.0,0.0,0.0,0.0
100070102100000465,KIRUKKAN,3,Excise the visual of Middle Finger. (Covered with C.G.),0.0,0.0,0.0,0.0
100070102100000465,KIRUKKAN,4,Excise the word Kingfisher. (Muted),0.0,0.0,0.0,0.0
100070102100000483,TILAK,1,Excise the word Pitchi. (Muted),0.0,0.0,0.0,0.0
100070102100000483,TILAK,2,Excise the word Fuck. (Muted),0.0,0.0,0.0,0.0
100070102100000494,KRISHNAM VANDE JAGADGURUM,1,Insert correct title of the film in Tamil. (Inserted),0.0,0.0,0.0,0.0
100070102100000494,KRISHNAM VANDE JAGADGURUM,2,"Excise the words Blood Relationaa... Bed Relationaa, Un Pondattiya Avan Kitte Padukkavacciya. (Muted)",0.0,0.0,0.0,0.0
100070102100000494,KRISHNAM VANDE JAGADGURUM,3,Excise the word Mental. (Muted),0.0,0.0,0.0,0.0
100070102100000494,KRISHNAM VANDE JAGADGURUM,4,Excise the word Paittiyam. (Muted),0.0,0.0,0.0,0.0
100070102100000504,POLICE POWER,1,"Excise the word Hutcha, Mental wherever they occur. (Muted)",0.0,0.0,0.0,0.0
100070102100000515,YETHUVUM NADAKALAM,1,Insert correct Title in Tamil. (Inserted),0.0,0.0,0.0,0.0
100070102100000515,YETHUVUM NADAKALAM,2,Excise the word Mental. (Muted),0.0,0.0,0.0,0.0
100070102100000474,BARUVA 24 GANTEGALALLI,1,Insert the Main Titles in Kannada. (Inserted),0.0,0.0,0.0,0.0
100070102100000474,BARUVA 24 GANTEGALALLI,2,Excise the word Hutcha uttered by Rahul (3 times) and Thief (one time) respectively. (Muted),0.0,0.0,0.0,0.0
100070102100000474,BARUVA 24 GANTEGALALLI,3,Excise the word Psycho uttered by Ganesh. (Muted),0.0,0.0,0.0,0.0
100070102100000474,BARUVA 24 GANTEGALALLI,4,Insert the missing Kannada dialogues uttered by Rahul and Ranjit (Police) respectively. (Inserted),0.0,0.0,0.0,0.0
100070102100000482,VARANPONA 24 MANIKOOR,1,Insert the correct Film Title in Malayalam. (Inserted),0.0,0.0,0.0,0.0
100070102100000482,VARANPONA 24 MANIKOOR,2,Insert Main Titles in Malayalam. (Inserted),0.0,0.0,0.0,0.0
100070102100000482,VARANPONA 24 MANIKOOR,3,Insert all Statutory Warnings on Smoking and Drugs in Malayalam. (Inserted),0.0,0.0,0.0,0.0
100070102100000482,VARANPONA 24 MANIKOOR,4,Excise the word Psycho uttered by Ganesh. (Muted),0.0,0.0,0.0,0.0
100030152000000029,ANACONDA :3,1,Insert 10 sec space for Censor Certificate in the beginning of the movie. (Inserted),0.0,10.0,0.0,10.0
100030152000000029,ANACONDA :3,2,Insert Titles in Telugu or make them bilingual. (Inserted),0.0,0.0,0.0,0.0
100030152000000029,ANACONDA :3,3,Insert Statutory Warnings on Smoking wherever they are missing. (Inserted),0.0,0.0,0.0,0.0
100070102100000519,YENAADRU NADIBODU,1,Excise the word Hucchha (four times). (Muted),0.0,0.0,0.0,0.0
100070102100000519,YENAADRU NADIBODU,2,Excise the visual of Liquor Label. (Covered with C.G.),0.0,0.0,0.0,0.0
100070102100000552,RUN RUN RUN,1,Insert the Statutory Warnings on Smoking wherever missing.,0.0,0.0,0.0,0.0
100070102100000552,RUN RUN RUN,2,"Excise the words Ennada Pak Re, Ellarikum Ippidida Irikkum.",0.0,0.0,0.0,0.0
100070102000000284,SOUL(NEVER DIES),1,Insert Titles and Rolling Titles in Telugu. (Inserted),0.0,0.0,0.0,0.0
100070102000000284,SOUL(NEVER DIES),2,Excise the visuals of Jasmines cleavage. (Covered with CG),0.0,0.0,0.0,0.0
100070102000000284,SOUL(NEVER DIES),3,Excise the words Muslimlake and Mental. (Muted),0.0,0.0,0.0,0.0
100070102100000490,WILD DOG,1,Insert main Titles in Tamil or make them bilingual. (Inserted),0.0,0.0,0.0,0.0
100070102100000490,WILD DOG,2,"Excise the words Madarchood, Bastard, Behachod, Maaki, Haramzada along with subtitles text wherever they occur. (Words Muted and Subtitle Text Excised)",0.0,0.0,0.0,0.0
100020101900000542,THAT IS MAHALAKSHMI,1,"Excise sobhanam raatri langa, jacket, bra kuda. (Muted)",0.0,0.0,0.0,0.0
100020101900000542,THAT IS MAHALAKSHMI,2,Excise 50 of the cleavage show in the webcam scene. (Covered with CG),0.0,0.0,0.0,0.0
100020101900000542,THAT IS MAHALAKSHMI,3,Excise the word fuck uttered by hero. (Muted),0.0,0.0,0.0,0.0
100070102100000526,ADIPOLI ARJUNAN,1,Insert the Film Title and Main Titles in Malayalam. (Inserted),0.0,0.0,0.0,0.0
100070102100000526,ADIPOLI ARJUNAN,2,Insert Statutory Warnings on Drugs wherever missing. (Inserted),0.0,0.0,0.0,0.0
100070842100000040,RAMAIAH VARUVARAYYA,1,Insert correct Title in Tamil. (Inserted),0.0,0.0,0.0,0.0
100070842100000040,RAMAIAH VARUVARAYYA,2,Excise the visuals of Samanthas back in shorts. (Covered with CG),0.0,0.0,0.0,0.0
100070842100000040,RAMAIAH VARUVARAYYA,3,Excise the word Figure wherever it occurs. (Muted),0.0,0.0,0.0,0.0
100070842100000040,RAMAIAH VARUVARAYYA,4,Excise the visual of Samantas Cleavage. (Covered with CG),0.0,0.0,0.0,0.0
100070842100000040,RAMAIAH VARUVARAYYA,5,Excise the words of Sareera Thrupti. (Muted),0.0,0.0,0.0,0.0
100070842100000040,RAMAIAH VARUVARAYYA,6,"Excise the words Unaku 50 laksha, Kalyanam Nee Pandiccu Naan Shobhana Pandikra, Karantu Sthambhatuku Kodava Kattina Control Avadu wherever they occur. (Muted)",0.0,0.0,0.0,0.0
100070842100000142,CHECKPOST (1995),1,Insert Statutory Warnings on Smoking with Standard Font Size. (Inserted),0.0,0.0,0.0,0.0
100070842100000142,CHECKPOST (1995),2,Excise the visuals of Cleavage. (Covered with CG),0.0,0.0,0.0,0.0
100070842100000142,CHECKPOST (1995),3,Excise the Visuals of Hand Movement of Dorababu. (Covered with CG),0.0,0.0,0.0,0.0
100070842100000142,CHECKPOST (1995),4,Excise the words Adi Notlo Evadidaina Pettukunda. (Muted),0.0,0.0,0.0,0.0
100070842100000142,CHECKPOST (1995),5,"Excise the words Denginchukuntunnayi, Gun, Dengadu, Dengi and Dengutunnadu. (Muted)",0.0,0.0,0.0,0.0
100070842100000142,CHECKPOST (1995),6,Excise the word Baadkhaav. (Muted),0.0,0.0,0.0,0.0
100070842100000202,LAKSHMI NARASIMHAN,1,Excise the visuals and words of Liquor Brands wherever they occur. (Words Muted and Visuals Covered with CG),0.0,0.0,0.0,0.0
100070842100000202,LAKSHMI NARASIMHAN,2,Excise the visuals of Blood Spills wherever they occur. (Blood Colour Blackened),0.0,0.0,0.0,0.0
100070842100000162,STREET LIGHT,1,Insert Main Titles and Rolling Titles in Telugu. (Inserted),0.0,0.0,0.0,0.0
100070842100000162,STREET LIGHT,2,"Insert Statutory Warnings on Smoking, Drug use wherever missing. (Inserted)",0.0,0.0,0.0,0.0
100070842100000162,STREET LIGHT,3,"Excise the Words Maadarchchod, Baadkhaav along with Subtitle Text. (Words Muted and Subtitle Text Excised)",0.0,0.0,0.0,0.0
100070842100000162,STREET LIGHT,4,"Excise the Words Bitch, Fuck and Bastard along with Subtitle Text. (Words Muted and Subtitle Text Excised)",0.0,0.0,0.0,0.0
100070842100000162,STREET LIGHT,5,Excise the Word Lanjakodaka along with Subtitle Text. (Words Muted and Subtitle Text Excised),0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,1,Muted dialogue  Vaadoka sex addict,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,2,Muted dialogue  na drawerlo.,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,3,Muted dialogue  blue films chooddam moaning sounds,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,4,Muted dialogue  sex addictvani,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,5,Muted dialogue  entra Santosh mee thammudenti antha chinnaga unnadu and its repeat in slow motion.,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,6,Muted dialogue  na drawerlo,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,7,Muted  moaning sounds and dialogue na valla kadu teesestha while watching porn video.,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,8,Muted dialogue small dick group,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,9,Removed visuals with dialogues from  market lo hand pump dorukutundanta just ten thousand rupees matrame adi vadithe improvement baguntundani nenu kuda order chesanu.,14.0,0.0,0.0,14.0
100070842100000330,EK MINI KATHA,10,Removed song sequence my life life.,80.0,0.0,0.0,80.0
100070842100000330,EK MINI KATHA,11,Muted nee penis chinnadi bro,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,12,Muted chinnadi peddaga aipovali bro,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,13,Muted adi chinnadaithe maatram,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,14,Muted penis enlargement surgery,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,15,Muted bro nuvvu evari daggarikaina veltene kada neekunna danto nuvvu satisfy cheyyagalavo ledo telisedhi.,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,16,Muted asale chinnadi,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,17,Removed visuals from inthaki enni inches kavalanukuntunnaruto  six is good number.,122.0,0.0,0.0,122.0
100070842100000330,EK MINI KATHA,18,Muted are Budweiser ka ball,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,19,Muted chinnadani tanaki cheppestava ippudu,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,20,Muted chinnadani enduku cheptaanu bro,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,21,Muted vadu needi chuse kada gundepotu vachi poyadu,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,22,Removed romantic sequence from heroine bathing shot,93.0,0.0,0.0,93.0
100070842100000330,EK MINI KATHA,23,Muted nela rojula kritam prostitute kompalo dorikadu veedu,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,24,Muted ee surgerylatho sizelu penchestamani vaage,0.0,0.0,0.0,0.0
100070842100000330,EK MINI KATHA,25,"Muted naaku naadi chinnadi ani feeling, I thought I had a small penis.",0.0,0.0,0.0,0.0
100070842100000440,SASI,1,Excise the word Freshaa. (Muted),0.0,0.0,0.0,0.0
100070842100000440,SASI,2,Excise the word Hutchi. (Muted),0.0,0.0,0.0,0.0
100070842100000320,CAB NO. TN 09 4777,1,REMOVED ROLLING AND END TITLES ONLY,265.0,0.0,0.0,265.0
100070842100000434,VEERA LAKSHMI,1,Excise the word Inda Rape. (Muted),0.0,0.0,0.0,0.0
100070842100000434,VEERA LAKSHMI,2,Excise the words Nainathara Rape Star. (Muted),0.0,0.0,0.0,0.0
100070842100000434,VEERA LAKSHMI,3,Excise the visuals of Blood. (Covered with CG),0.0,0.0,0.0,0.0
100070842100000434,VEERA LAKSHMI,4,Excise the word Rape wherever it occurs. (Muted),0.0,0.0,0.0,0.0
100070842100000427,GAJENDRAGADA GANESHA,1,Insert Main Titles in Kannada and excise the visuals of Gun in the Titles. (Inserted and Gun Covered with CG),0.0,0.0,0.0,0.0
100070842100000427,GAJENDRAGADA GANESHA,2,Excise the visuals of Liquor Brands. (Covered with CG),0.0,0.0,0.0,0.0
100070842100000427,GAJENDRAGADA GANESHA,3,Replace Telugu Title with Kannada. (Replaced with Kannada Title),0.0,0.0,0.0,0.0
100070842100000429,GOVINDA SARVARIGE,1,Insert Statutory Warnings on Smoking wherever missing. (Inserted),0.0,0.0,0.0,0.0
100070842100000429,GOVINDA SARVARIGE,2,Excise the visuals of Back Nude Posture. (Excised),0.0,0.0,0.0,0.0
100070842100000429,GOVINDA SARVARIGE,3,Excise the visuals of Heroine Hitting Hero with Breast. (Excised),0.0,0.0,0.0,0.0
100070842100000430,HIT,1,Excise the words Fucking Type. (Excised),0.0,0.0,0.0,0.0
100070842100000430,HIT,2,Insert Statutory Warnings on Ghutka. (Inserted),0.0,0.0,0.0,0.0
100070842100000430,HIT,3,Excise the words Son of a Bitch. (Muted),0.0,0.0,0.0,0.0
100070842100000496,MAHASAMUDRAM,1,Excise the words Ongotta Ennam. (Muted),0.0,0.0,0.0,0.0
100070842100000496,MAHASAMUDRAM,2,Insert the statutory warnings on Smoking. (Inserted),0.0,0.0,0.0,0.0
100070842100000496,MAHASAMUDRAM,3,Excise the word Gandhi. (Muted),0.0,0.0,0.0,0.0
100070842100000496,MAHASAMUDRAM,4,Excise the word Krishna. (Muted),0.0,0.0,0.0,0.0
100070842100000483,GOWTHAMI PUTHRA SATHA KARNI,1,Excise the visuals of Cleavage. (Covered with CG),0.0,0.0,0.0,0.0
100070842100000483,GOWTHAMI PUTHRA SATHA KARNI,2,Excise the visuals of Bloodshed. (Excised),17.0,0.0,0.0,17.0
100070842100000483,GOWTHAMI PUTHRA SATHA KARNI,3,Excise the visuals of Lifting of Greek character with spear. (Excised),11.0,0.0,0.0,11.0
100070101900000680,KARTHIKA,1,Static warning messages regarding smoking and drinking to be inserted against white background in black letters. (Inserted),0.0,0.0,0.0,0.0
100070101900000680,KARTHIKA,2,Insert static messages wherever missing. (Inserted),0.0,0.0,0.0,0.0
100070101900000680,KARTHIKA,3,Excise the dialogue kaali gantalo tent peekutha. (Muted),0.0,0.0,0.0,0.0
100070101900000680,KARTHIKA,4,Excise the word madarchod. (Muted),0.0,0.0,0.0,0.0
100070101900000680,KARTHIKA,5,Excise dialogue naathoni vundandi evarithonu pandoddu. (Muted),0.0,0.0,0.0,0.0
100070101900000680,KARTHIKA,6,Excise the usage bhogam melam. (Muted),0.0,0.0,0.0,0.0
100070102000000029,TRAILER OFPALASA 1978,1,Insert static warning message regarding smoking. (Inserted),0.0,0.0,0.0,0.0
100020101900001057,TRAILER OF NAYEEM DAIRIES,1,Excise blood spilling on the symbol of sickle.(Excised and replaced with alternative shots),2.0,2.0,0.0,4.0
100070102000000050,TRAILER NO 1 OFSAVAARI,1,Excise visuals of Hero in underwear (near the dialogues Bomb.. You are Atom Bomb) (Zoomed in the visuals to avoid the hero in underwear),0.0,0.0,0.0,0.0
100070102000000050,TRAILER NO 1 OFSAVAARI,2,"Excise the visuals of Hero in underwear gesturing and turning back,in the climax shots of the trailer. (Replaced with alternative shots)",2.0,2.0,0.0,4.0
100070101900000540,PROMO OF MADHURA WINES,1,"Insert disclaimer ee chitramloni title gaani, paatralu gaani, paatradhaarulu gaani,sannivesalugani evvarini uddesinchinavi kaavu. Kevalam kalpitam matrame. Okavela saarupyata vunte adi kevalam yaadhruchhikam maatrame. (Inserted)",0.0,3.0,0.0,3.0
100070101900000851,YENGALAI POL YAARUM ILLAI,1,Excise the usage Police Commissioner. (Muted the word and Name Board covered with C.G.),0.0,0.0,0.0,0.0
100070101900000851,YENGALAI POL YAARUM ILLAI,2,Excise the word bastard. (Muted),0.0,0.0,0.0,0.0
100070101900000851,YENGALAI POL YAARUM ILLAI,3,Word Telugu used w.r.t. Tamil transcript on Temporary Information Counter to be replaced with the word Tamil. (Replaced as Tamil),0.0,0.0,0.0,0.0
100070102000000082,TRAILER NO. 1 OF V,1,Excise the word psycho. (Replaced with the word Scary),0.0,0.0,0.0,0.0
100030101900002890,ANKUSAM,1,Reduced the visuals of boys and girls dancing in the pub,32.0,0.0,0.0,32.0
100030101900002890,ANKUSAM,2,Reduced the visuals of Inspector Guru beating person in the pub,12.0,0.0,0.0,12.0
100030101900002890,ANKUSAM,3,Reduced the police punishing culprits in the police station,27.0,0.0,0.0,27.0
100030101900002890,ANKUSAM,4,Deleted the visuals of Bullet shots at the head and blood splashes out,2.0,0.0,0.0,2.0
100030101900002890,ANKUSAM,5,Reduced the visuals of Inspector Guru chasing the criminals and shoots encounters them.,47.0,0.0,0.0,47.0
100030101900002890,ANKUSAM,6,Deleted the dialogue of boy while playing cricket with his friends world cup veyara banthi,5.0,0.0,0.0,5.0
100030101900002890,ANKUSAM,7,Deleted the visuals of Villain hits Mallika against the wall blood spurts out in wash basin and kills her,16.0,0.0,0.0,16.0
100030101900002890,ANKUSAM,8,Muted the word dhobbuthunnaavu uttered by Hero Sathya,0.0,0.0,0.0,0.0
100030101900002890,ANKUSAM,9,Deleted the entire song chee chee povey nuvvenaa thokkudu.. singing and dancing by Hero and Heroine romantic song,252.0,0.0,0.0,252.0
100030101900002890,ANKUSAM,10,Muted the word lucha naa kodukulaki uttered by Inspector Guru,0.0,0.0,0.0,0.0
100030101900002890,ANKUSAM,11,Reduced the visuals of Inspector Guru and other police men beating rowdies before the police station.,37.0,0.0,0.0,37.0
100030101900002890,ANKUSAM,12,Deleted the dialogue of Rallapalli in the mobile show room charging chesi.. let us enjoy,7.0,0.0,0.0,7.0
100030101900002890,ANKUSAM,13,Muted the word ee vayasuke uttered by Rallapalli,0.0,0.0,0.0,0.0
100030101900002890,ANKUSAM,14,Reduced the visuals of Villain torturing Lady Doctor Sangeetha and her son,8.0,0.0,0.0,8.0
100030101900002890,ANKUSAM,15,Deleted the word kadhilisthey chalu kadhulu thooney untundhi uttered by Govindam,4.0,0.0,0.0,4.0
100030101900002890,ANKUSAM,16,Deleted the visuals of blood spurts from rowdys mouth while inspector beats,2.0,0.0,0.0,2.0
100030101900002890,ANKUSAM,17,Muted the word charger and cghargeraa uttered by Rallapalli and other in the police station.,0.0,0.0,0.0,0.0
100030101900002890,ANKUSAM,18,Reduced the visuals of Villain Anandraj tortures Sangeetha and her husband,34.0,0.0,0.0,34.0
100030101900002890,ANKUSAM,19,Reduced the visuals of Lady Gun fires at Inspector Guru and between them,26.0,0.0,0.0,26.0
100030101900002890,ANKUSAM,20,Reduced gun fire by Villain at Hero,6.0,0.0,0.0,6.0
100030101900002890,ANKUSAM,21,Reduced the visuals of Doctor giving treatment to the patients,8.0,0.0,0.0,8.0
100030101900002890,ANKUSAM,22,Muted the word Bastard uttered by Doctor Viswanath,0.0,0.0,0.0,0.0
100030101900002890,ANKUSAM,23,Deleted the visuals of persons bringing girl and puts her on bed and attempt to seduce,5.0,0.0,0.0,5.0
100030101900002890,ANKUSAM,24,Deleted the entire Item song in the auditorium Lady dancer singing and dancing. Song Nenu wedding kaani baby..,255.0,0.0,0.0,255.0
100030101900002890,ANKUSAM,25,"Reduced the scene, fight and gun fire between Rowdy and Inspector Guru",24.0,0.0,0.0,24.0
100030101900002890,ANKUSAM,26,Muted the word Bastard uttered by Doctor Viswanath,0.0,0.0,0.0,0.0
100030101900002890,ANKUSAM,27,Muted the word kojjaana kodakallaara uttered by person,0.0,0.0,0.0,0.0
100030101900002890,ANKUSAM,28,Reduced the fight between Hero with Rowdies and Inspector Guru fights with rowdies.,35.0,0.0,0.0,35.0
100030101900002890,ANKUSAM,29,Reduced the climax fight and gun firing,138.0,0.0,0.0,138.0
100070102000000043,VETRIVEERAN,1,Disclaimers are to be kept as per norms wherever they are missing. (Inserted),0.0,0.0,0.0,0.0
100070102000000043,VETRIVEERAN,2,Mute the word surunki pona. (Muted),0.0,0.0,0.0,0.0
100070102000000043,VETRIVEERAN,3,Mute the word paithiyam. (Muted),0.0,0.0,0.0,0.0
100070102000000043,VETRIVEERAN,4,Mute the word vokkali. (Muted),0.0,0.0,0.0,0.0
100070102000000043,VETRIVEERAN,5,"Mute names of Anushka, Thamanna and Namitha. (Muted)",0.0,0.0,0.0,0.0
100070102000000043,VETRIVEERAN,6,Blur the visuals of condom packet and also mute the word ivangala. (Visuals covered with C.G. and word muted),0.0,0.0,0.0,0.0
100070102000000146,TRAILER NO.1 OF  MMOF,1,Remove smoking visuals wherever it occurs. (Excised and replaced with alternate shots),1.0,1.0,0.0,2.0
100070102000000146,TRAILER NO.1 OF  MMOF,2,Delete the bathroom tub visuals. (Excised and replaced with alternate shots),4.0,4.0,0.0,8.0
100070102000000146,TRAILER NO.1 OF  MMOF,3,Delete the visual of inserting knife on head. (Excised and replaced with alternate shots),1.0,1.0,0.0,2.0
100070102000000146,TRAILER NO.1 OF  MMOF,4,Blur the bloodstains on the bathroom floor. (Excised and replaced with alternate shots),1.0,1.0,0.0,2.0
100070102000000146,TRAILER NO.1 OF  MMOF,5,Reduce the lip lock visual by 50. (Reduced and extended the earlier shots),6.0,6.0,0.0,12.0
