id,movie_name,language
100030292400000121,KAZHUVETHI MOORKKAN,Hindi
100030292300001188,KAZHUVETHI MOORKKAN,Tamil
100070292000000446,"""KAZHUGUMALAI GANESH""",Tamil
100030291900000658,KAZHUGU-2,Tamil
100030292200002433,SEDU,Kannada
100090291800000327,KAYAMKULAM KOCHUNNI,Malayalam
100010292100005020,KAYAMKULAM KOCHUNNI,Hindi
100010292100001525,KAYAMAT,Bhojpuri
100030292100001347,KAYAMAI KADAKKA,Tamil
100030292100000019,KAYAM   (REVISED),Malayalam
100010291800007461,KAY ZALA KALANA,Marathi with English Subtitle
100010292500000371,KAY BHULALASI VARLIYA RANGA,Marathi
100010291800009380,A STORY OF VEER GOMTESHA,Hindi
100070292100000375,"""KAVYATHALAIVAN""",Tamil
100030292400000957,KAVUNDAMPALAYAM,Tamil
100050292300000918,LAKEEREIN,Hindi
100010292300009111,SARABHA,Punjabi
100020291700000540,KAVI BAREDHA PREMAKATHE,Kannada
100020292000000029,JIILKA,Kannada with English Subtitles
100020291900000263,KAVALUDAARI,Kannada with English Subtitles
100030291900001296,KAVALTHURAI UNGAL NANBAN,TAMIL WITH ENGLISH SUBTITLE
100020291900000036,KAVACHA,KANNADA (WITH ENGLISH SUBTITLE)
100040292100000096,SUKA BHAIRA SHOLAY,Odia
100010292200004511,KARTOOT,Hindi
100010292300005755,KAUMARYA,Marathi
100050292300000145,KAUM DE HEERE 2,Punjabi
100020292200000694,KAUDIKALI,Kodava
100020292200000660,KATUKA,Kannada
100090291800000297,KATTUVITHACHAVAR,Malayalam
100090291900000577,KATTU KADAL ATHIRUKAL,Malayalam with English Subtitle
100010291800007793,KATTE,Hindi
100030292500000668,KATTAPPA JUDGEMENT,Telugu
100030291800002139,KATTAM,Tamil
100020292100000428,KATTALANA TRISHOOLA,Kannada
100070291700000248,'KHAYYUM BHAI' (A TO UA),Telugu
100030292200001684,KATRADHU MARA,Tamil
100030292400001390,KATINAM,Telugu
100010291800006864,KATIL KA PYAAR,Hindi
100020292400000167,KATHORA,Kannada
100010291800009759,KATHOR,Hindi
100030292100001037,KATHIR,TAMIL WITH ENGLISH SUBTITLES
100020292000000358,KATHEYE KATHANAYAKA,Kannada with English Subtitles
100020292500000145,KATHE,Kannada
100020291900000770,KATHASANGAMA,Kannada with English Subtitles
100010292100007271,KATHANAYAKULU,Hindi
100070291900000426,KATHANAM,Telugu with English Subtitles
100030292000000893,KATHALICHA THAPPA,Tamil
100020292200000320,KATHALEKANA,Kannada
100010292400003410,KATHAL.,Hindi
100030292200000565,KATHAL SADUGUDU,Malayalam
100030291900000450,KATHADI MANASU,Tamil
100070292300000151,"""KATHA VENUKA KATHA""",Telugu
100070292100000995,KATHA KANCHIKI MANAM INTIKI,Telugu
100030291800002107,KATERRI,Tamil
100030292200002407,KATCHIKKAARAN,Tamil
100070292100001005,"""KATARI KRISHNA""",Telugu
100070292000000445,"""KATAMARAYUDU""",Tamil
100040292100000004,KATAMARAYUDU,Bhojpuri
100020291700000377,KATAKA,Kannada
100030292400000696,KATAANA,Tamil
100010292400006842,KATAAN,Hindi
100030291800000398,KASU MELA KASU - DIGITAL,Tamil
100040292300000068,KASTURI,Odia
100020292200000295,KASTHURIMAHAL,Kannada
100010292300000861,KASTHURIMAHAL,Hindi
100020292400000203,KASTHURI MAHAL,Tamil
100020292200000103,KASTHURI MAHAL,Kannada
100070292400000900,KASINAGAR -1947,Telugu
100090292000000268,KASIMINTE KADAL,Malayalam with English Subtitle
100070292400000226,"""KASIMEDU GATE""",Tamil
100010292400002667,KALYUGI BRAHMACHARI 2,Bhojpuri
100010292200010719,KALYUGI BRAHMACHARI,Bhojpuri
100010292200007315,SANAM TERI DEEWANGI KI KASAM,Bhojpuri
100010291900014583,KASHI VISHWANATH,Bhojpuri
100010291900007107,KASHI VISHWANATH,Bhojpuri
100030292300001666,KASETHAN  KADAVULADA,Kannada
100030292300001665,KASETHAN KADAVULADA,Telugu
100030292300001674,KASETHAN KADAVULADA,Malayalam
100030292200002054,KASETHAN KADAVULADA,Tamil
100010291800002298,KASAUTI MAMTA NI,Gujarati
100010292300007033,KASARGOLD,Malayalam
100010292100001663,KASAM TIRANGA KE,Bhojpuri
100010292100005419,KASAM SUHAAG KI,Bhojpuri
100010291800000555,KASAM MAIYA KI,Bhojpuri
100010291900004211,KASAM DURGA KI,Bhojpuri
100030292100002140,KASADA THAPARA,Tamil
100010292100003915,KARZA MAI  MAATI KE,Bhojpuri
100010291800007631,KARWAAN,Hindi
100030291900001215,KARUVEE,Tamil
100030292400000756,KARUPPU PETTI,Tamil
100030292300001965,KARUPPU PAKKAM,Tamil
100030292300000279,KARUPPU KAAKA,Tamil
100030292000000921,KARUPPANKAATU VALASU,Tamil
100030291700000468,KARUPPAN,Tamil
100090291900000332,KARUP,Malayalam with English Subtitle
100030292200001097,KARUNGAAPIYAM,Tamil
100020292200000310,KARULA SAMBHANDA,Kannada
100010292400004351,KARTOOONS.,Marathi
100080291700000019,SONAR BISCUIT,Bengali
100070292100000590,"""KARTHIKS THE KILLER""",Telugu
100070292000000004,"""KARTHIKA""",Telugu
100030292100001805,KARTHAVYA,Kannada
100090292400000268,KARTHAVU KRIYA KARMAM,Malayalam
100070291800000735,KARTHA KARMA KRIYA,Telugu
100010292400005007,KARTAM BHUGTAM,Telugu
100010292400003613,KARTAM BHUGTAM,Tamil
100010292400003808,KARTAM BHUGTAM,Malayalam
100010292400003615,KARTAM BHUGTAM,Kannada
100010292400003337,KARTAM BHUGTAM,Hindi
100020291800000673,KARSHANAM,KANNADA (WITH ENGLISH SUBTITLE)
100030292200002876,KARSHAKAN,Malayalam
100020292400000445,KARNIK,Konkani
100010292300000629,RICKY BHAI YASH,Hindi
100090292100000172,KARNAN NAPOLEON BHAGAT SINGH,Malayalam with English Subtitle
100030292100000711,KARNAN,TAMIL WITH ENGLISH SUBTITLES
100070292100000865,KARNA,Telugu
100010292000004137,KARMYUG,Bhojpuri
100010292400009044,KARMAYOGI ABASAHEB,Hindi
100010292400005613,KARMAYOGI ABASAHEB,Marathi
100020292100000212,KARMANYE VADHIKARASTE,Kannada
100020292400000270,KARMADOLAGE,Kannada
100010292000002262,KARMA CHAKRA,Marathi
100010292500001501,KARMA,Tamil
100050291900001217,KARMA,English with English Subtitles
100010291800005419,KARM YUG,Bhojpuri
100020291800000173,KARIYA 2,Kannada
100010292300000240,KARIYA,Bhojpuri
100010291800014211,KARISHMA KUDRAT KA,Hindi
100030291700000711,KARIMUGAN,Tamil
100010291800003979,HOTEL KOHINOOR,Hindi
100020291700000613,KARIGAMBALIYALLI  MIDINAGA,Kannada
100030292200002956,KARI GOOLI,Kannada
100030291700000756,KARGIL,Tamil
100010292400001135,KARBAN COPY,Hindi
100020292400000139,KARATAKA DAMANAKA,Kannada
100020292200000321,KARASTRA,Kannada
100010292400001137,FAIRY FOLK,HINDI PARTLY ENGLISH
100070292200000576,KARAN ARJUN,Telugu
100070292400000551,KARAN ARJUN,Tamil
100010291900003977,KARAMATI COAT,English
100010291900003131,KARAMATI COAT,Bengali
100010292100007292,PADMA SHRI KAUR SINGH,Punjabi
100050291900000811,KARAGAR,Bengali
100010292100005830,KARAB AKASH MUTTHI MEIN,Bhojpuri
100010292200001149,KAR LO DUNIYA MUTTHI ME,Gujarati
100030292400001423,KAPUT-CHAPTER ONE,Tamil
100020292300000305,KAPPU BILUPINA NADUVE,Kannada
100010291900000828,BAIRI BHAIL SAJANWAA HAMAAR,Bhojpuri
100030292300002228,KAPIL RETURNS,Tamil
100050291900000460,GANGSTAR VERSUS STATE,Punjabi
100050291800000886,ISHQ NA HOVE RABBA,Punjabi
100010291800008296,KAPHAL,English
100010291800014274,KAPHAL,Bengali
100020292300000472,KAPATI,Kannada
100070292100000546,"""KAPATANATAKA SUTRADHARI",Telugu with English Subtitles
100010292200008720,KAPATADHAARI,Hindi
100030292000000736,KA/PAE RANASINGAM,TAMIL WITH ENGLISH SUBTITLES
100010291800013552,"""KANYADAN""",Rajasthani
100050292300000894,PYAR KI POLICY.,Hindi
100020291800000822,KANUNIGE SAVAL,Kannada
100010292000000727,KAAAL,Marathi with English Subtitle
100020292000000138,KANTHRI  BOYS,Kannada
100020292100000155,KANTHEREDU NODU,Kannada with English Subtitles
100090291800000474,KANTHAN-THE LOVER OF COLOUR,Malayalam with English Subtitle
100010291900000969,KANTAAR,Konkani with English Subtitle
100010292100000286,KANPURIYE,Hindi
100010292000003887,KANOON SE DARO,Hindi
100010291900012860,KANOON KE KHILADI,Hindi
100070292200000218,"""KANNUM KANNUM""",Malayalam
100070291700000464,"""KANNULLO... NEE ROOPAME""",Telugu
100030292200001116,KANNITHEEVU,Tamil
100010292400004315,KANNI RASI,Hindi
100030291900000604,KANNI RASI,Tamil
100030292000000348,KANNI MADAM,Tamil
100030292400000695,KANNI,Tamil
100030291800001375,KANNE KALAIMAANE,Tamil
100020292300000503,KANNAMUCHE KAADEGOODE,Kannada
100070292200000115,"""KANNALANE""",Tamil
100090292400000620,KANNALAN,Malayalam
100030292300000308,KANNAGI NAGAR,Tamil
100020292000000354,KANNADIGA,Kannada with English Subtitles
100020292300000360,KANNADI,Kannada
100020291800000902,KOOGU,KANNADA WITH ENGLISH SUBTITLE
100020291800000770,JAKANACHARI AVANA THAMMA SHUKLACHARI,KANNADA WITH ENGLISH SUBTITLE
100020291800000688,SAMAYADA HINDE SAVARI,KANNADA WITH ENGLISH SUBTITLE
100010291800015109,BALEKEMPA,KANNADA WITH ENGLISH SUBTITLE
100020291800000675,VIICTORY 2,KANNADA
100020291900000442,KANNAD GOTHILLA,Kannada with English Subtitles
100030292400000576,KANNAANA KANNEY,Tamil
100030291900001397,KANNAADI,TAMIL WITH ENGLISH SUB TITLES
100020292200000677,KANNA MUCHHE,Kannada
100030292200001115,KANMANI RAMBO KHATIJA,Kannada
100030292200001117,KANMANI RAMBO KHATIJA,Malayalam
100030292200000870,KANMANI RAMBO KHATIJA,Telugu
100030292200001790,KANMANI PAAPPA,Tamil
100080291900000415,BHOY,Bengali
100030291900000238,KANKALAI MOODATHEY,Tamil
100010292300002852,KANJOOS MAKHICHOOS,Hindi
100050292400000331,KANJLOCHNA,Hindi
100030291900002433,KANINEYUM-KAZANEYUM,Tamil
100070291800000113,KANI OKA ROJU,Telugu
100010291800008067,PUSHPAK VIMAAN,Marathi with English Subtitle
100030292400002311,KANGUVA,Kannada
100030292400002300,KANGUVA,Hindi
100030292400002301,KANGUVA,Telugu
100030292400002310,KANGUVA,Malayalam
100030292400002183,KANGUVA,Tamil
100020292300000323,KANGOD,Konkani
100060292000000057,UPASHARGA,ASSAMESE WITH ENGLISH SUBTITLES
100010292400003275,KANGAWA,Marathi
100020292400000234,KANGAROO,Kannada
100010291900001674,KANGANA KA INTAQAM,Bhojpuri
100020292300000116,KANDOR MANE KATHE,Kannada
100010292100005236,HU CHHU NE,Gujarati
100010292000005253,HAVE KYARE MALISHU,Gujarati
100010291800013185,SAJAN PRIT NI JAGMA THASE JEET,Gujarati
100010292200002383,KANDIREEGA,Hindustani
100030292500000238,KANDIBAN,Tamil
100030292200002318,KANDEN UNNAI THANTHEN ENNAI,Tamil
100030292100000855,KANDATHAI PADIKATHEY,Tamil
100060291900000075,KANCHANJANGHA,Assamese
100010291800001617,KANCHANA HI KANCHANA,Hindi
100010291800006165,KANCHANA 3,Hindi
100010292000005373,KANCHANA 2,Bhojpuri
100030291900000687,KANCHANA - 3,TAMIL WITH ENGLISH SUBTITLES
100080292000000184,HOTHAT NEERAR JONNO ( REVISED),Bengali
100090292400000253,KANAVU KADHAKAL,Malayalam
100020292000000395,KANASU KANDA MANASU,Kannada with English Subtitles
100020292400000566,KANASONDU SHURUVAGIDE,Kannada
100030292200001859,KANAM,Tamil
100010291800010600,KANAL,Hindi
100020292400000290,KANAKAPUSHPA,Kannada
100070292400000828,"""KANAKAMAHALAKSHMI""",Telugu
100020291800000042,KANAKA,Kannada
100010291800008343,KANAKA,Hindi
100010291800015014,PEEPAL TREE,"Marathi, partly Hindi, partly English"
100070292100000562,"""KANABADUTALEDU""",Telugu
100030291800001828,KANAA,Tamil
100030292400001228,KAN PESUM VARTHYGAL,Tamil
100030292400002333,KAN NEERA,Tamil
100010292300010346,KAMTHAAN,Gujarati
100010291900008542,KAMPAN.,Hindi
100090291800000126,KAMMARA SAMBAVAM,Malayalam
100010292000005623,KAMLU,Hindi
100010291800015160,KAMLABAI MISSING,Marathi
100030292100000902,KAMINI   (REVISED),Malayalam
100010291800004322,BATMAN NINJA,English
100020292200000480,KAMBLIHULA,Kannada
100020292400000193,KAMARO2,Kannada
100030292300002314,KAMALIYIN ETHIRKAALAM,Tamil
100010292000000666,SAMUDRA MANTHAN,Hindi
100080292400000265,BHALO THEKO,Bengali
100010292500001020,VE KOI LAI CHALEYA MUKLAVE,Punjabi
100070291900000104,KAMAL,Telugu
100070292500000256,KAMA AND THE DIGITAL SUTRAS,Telugu
100010291900010707,KALYUG KA ANT,Bhojpuri
100070292300000390,KALYANAMASTU,Telugu
100080291800000067,LIFE EK SANGRAM,Bengali
100030292400001231,KALVAN,Kannada
100030292400001188,KALVAN,Malayalam
100030292400000514,KALVAN,Tamil
100070292200000700,KALPITHAM,Telugu
100010292300002198,KANYA PADHARAVO SAVDHAN,Gujarati
100020291900000257,KALPANA-3 (REVISED),Telugu
100080292100000018,SWARGE DISCO (REVISED),Bengali
100010292000005573,KALOKHACHYA PARAMBYA,Marathi with English Subtitle
100020292400000277,KALLU VEENE NUDIYITHU,Kannada
100010292100006072,KALLU KRISHNAN,Bhojpuri
100070292400000586,KALLU COMPOUND 1995,Telugu
100030291900000730,KALLATHANAM,Tamil
100030292300001574,KALLARAI,Tamil
100030292200001230,KALLAPART,Tamil
100090292100000214,KALLAN D'SOUZA,Malayalam with English Subtitle
100030292200000382,KALLAN,Tamil
100090292400000607,KALLAM,Malayalam
100020292200000724,KALLALLI BAJANA MANDALI,Kannada
100070292400000552,KALKI 2898 AD (3-D),Telugu
100090291900000342,KALKI,Malayalam with English Subtitle
100090292500000023,"""KALKI""",Telugu
100010291800008080,LEERA THE SOULMATE,Hindi
100070292500000188,KALIYUGAM 2064,Telugu
100030292400001801,KALIYUGAM,Tamil
100070292100000769,KALIYUGA SUTRADHARI,Telugu
100070292300000315,"""KALIYUGA BHAGAVAN""",Telugu
100070291800000611,"""KALIYUGA""",Telugu
100010292000005378,KALIYUG KI PANCHALI,Bhojpuri
100020292200000287,KALIVEERUDU,Telugu
100030291800000346,KALIRU,Tamil
100090291900000153,KALIPPU,Malayalam
100010292000000119,KALIPPU,Hindi
100070292200000708,"""KALINGAPATNAM JEEVA""",Telugu
100070292400001110,"""KALINGA"" A TO UA",Telugu
100090291900000090,KALIKKOOTTUKAR,Malayalam with English Subtitle
100010291900001622,KALIJ,Marathi
100020292300000181,KALIGALA,Kannada
100020292100000073,KALIGALA,Kannada with English Subtitles
100010292200005784,HOUSE OF LIES,Hindi
100030292400002428,KALI KITAAB,Hindi
100010291900012681,KALI DADA,Hindi
100090291800000047,KALI,Malayalam
100070292400000854,"""KALI""",Telugu
100020292400000054,KALAYA NAMAHA,Kannada
100020292200000089,KALAVE MOSAGARA,Kannada
100030291800001303,KALAVANI SIRUKKI,Tamil
100030291800000956,KALAVANI MAPPILLAI,Tamil
100030291900000606,KALAVANI 2,TAMIL WITH ENGLISH SUBTITLE
100030291700000220,KALATHUR GRAMAM,Tamil
100030292200002697,KALATHIL VENDRAAL,Tamil
100030292000000814,KALATHIL SANTHIPPOM,TAMIL WITH ENGLISH SUBTITLES
100070292300000703,KALASAPALYA DAS,Kannada
100030291800000684,KALARI,Tamil
100010291900006027,KALARI,Hindi
100030292400002564,KALAN,Tamil
100070292400001006,KALAMA E KANNILLENDUKE,Telugu
100030292400002581,KALAM PUTHITHU,Tamil
100090291900000432,KALAM,Malayalam with English Subtitle
100010292300004011,LIFE STYLE,Hindi
100070291900000750,"""KALAKARUDU""",Telugu
100030291800000121,KALAKALAPPU 2,Tamil
100010291900009040,KALAKAAR THE DRAMA,Hindi
100070292100000811,KALAKAAR,Telugu
100020292000000344,KALAJNANA,Kannada
100030291900000920,KALAIKADAL,Tamil
100020292000000286,TANIKHE,Kannada with English Subtitles
100020291900000087,TRAYODASHA,Kannada with English Subtitle
100030292200002571,KALAGATHALAIVAN,Tamil
100090291800000078,KALA VIPLAVAM PRANAYAM,Malayalam
100070291700000138,'KALA VARAM AYE',Telugu
100090292100000191,KALA,Malayalam with English Subtitle
100090292100000093,KALA,Malayalam with English Subtitle
100010292100003743,KALA,Hindi
100010292200006163,KAKUDA,Hindi
100020291900000502,KAKSHA ON NH42.,Telugu
100030292300001677,KAKKAN,Tamil
100030292100000856,KAKIDHA POOKKAL,TAMIL WITH ENGLISH SUBTITLES
100010291900000533,KAKA JI - SON OF ROYAL SARDAR,Punjabi
100030292300000345,KAJAL KARTHIKA,Telugu
100010291900007042,KAJAL,Bhojpuri
100030291900002795,KAITHI,Malayalam
100030291900002156,KAITHI,TAMIL WITH ENGLISH SUBTITLES
100050292500000129,KAISE BANDHANA MA BANDHE RE,Chhattisgarhi
100010292400002088,KAISA YEH FITOOR,Hindi
100010292400000443,KAISA YEH FITOOR,Hindi
100040292300000079,KAINCHAMALI,Odia
100020292200000317,KAILASA KAASIDRE,Kannada
100070292100001164,"""KAIKEYI""",Telugu
100010292500001695,KAIJU NO 8 MISSION RECON,Japanese
100080291900000287,SHIVA THE BOSS,Bengali
100020292300000177,KAI JAARIDA PREETHI,Kannada
100010291800005460,MY BIRTHDAY SONG,Hindi
100010292000004498,KAHITARI ZHALA?,Marathi with English Subtitle
100040292300000056,KAHIDE THARE I LOVE YOU,Odia
100040292200000035,KAHIBINI TATE I LOVE YOU,Odia
100010291800009824,KAHEVU KONE,Gujarati
100010292400003553,KAHE LIKHALAH AISAN KISMAT,Bhojpuri
100010292100000583,"""KAHAR THE HAVOC""",Chhattisgarhi
100010292200008613,"""KAHANI RUBBERBAND KI""",Hindi
100010292000004049,KAHANI KISMAT KE,Bhojpuri
100010292300000696,KAHANI EK SAZISH KI,Bhojpuri
100010292300005423,KAHAN HAI KANOON,Hindi
100090292100000440,KAFIR,Malayalam
100090292200000247,KADUVA,Tamil
100090292200000245,KADUVA,Malayalam
100030292500000805,KADUKKA,Tamil
100090291900000593,KADORAM,Malayalam
100050292300000798,INTOLERANCE,Japanese
100090292300000116,KADINA KADORAM EE ANDAKADAHAM,Malayalam
100010292000000370,KADHI GHARI KADHI SHEJARI,Marathi
100030292200000536,KADHAPARAYUM PAADANGAL,Malayalam
100070292100000074,KADHANIKA,Telugu
100010292200006088,KADHANIKA,Hindi
100030291700000238,KADHANAYAGAN,Tamil
100030291900002770,KADHALUM KADANDHU POGUM,Malayalam
100070291700000169,KADHALO RAJAKUMARI,Telugu
100030292000000664,KADHALITHA   POOKAL,Tamil
100030292300001637,KADHALISM,Tamil
100030292500000290,KADHALIKKA NERAMILLAI,Hindi
100030292500000293,KADHALIKKA NERAMILLAI,Kannada
100030292500000289,KADHALIKKA NERAMILLAI,Malayalam
100030292500000288,KADHALIKKA NERAMILLAI,Telugu
100030292200001734,KADHALI ENNAI  KADHALI,Tamil
100070292200000621,KADHALAN KADHALI,Tamil
100020292400000178,KADHAL TUPAKI,Tamil
100030292400001082,KADHAL SEI,TAMIL WITH  ENGLSIH SUB TITLE
100030291700000832,KADHAL PRADESHAM,Tamil
100030291800000958,KADHAL MATTUM VENA,Tamil
100070292000000276,KADHAL KATHADI,Tamil
100010292500001834,KADHAL KANAVEY,Tamil
100030292100002095,KADHAL KADHAI SOLLAVA,Tamil
100030292200001171,KADHAL CONDITIONS APPLY,Tamil
100020292500000144,KADEEMA,Kannada
100020291800000681,KADDU MUCCHI,Kannada
100010292100002988,KADDU MUCCHI,Hindi
100020292200000646,KADDHA CHITRA,Kannada
100030292000000970,KADATHAL KAARAN,Tamil
100030292300001526,KADATHAL,Tamil
100030292300001581,KADATCHAM,Tamil
100030292100001405,KADASEELA BIRIYANI,Tamil
100030291900002794,KADARAM KONDAN,Malayalam
100030291900001390,KADARAM KONDAN,Tamil with English Subtitles
100010292300010494,AAI AAI YA KAROON MAIN KYA,Hindi
100020292500000043,KADAPA,Telugu
100030292100000472,KADAMPARI,Tamil
100030292400000531,KADAMBAVANA,Kannada
100030291900000169,KADAMAN PARAI - REVISED,Tamil
100030291800001958,KADAMAN PARAI,Tamil
100030292200000455,KADAMAIYAI SEI,Tamil
100030292400001382,KADAMAI,Tamil
100030292000000026,KADALIL  KATTUMARAMAAI,TAMIL WITH ENGLISH SUBTITLES
100070292000000512,"""KADALAVEERA""",Kannada
100020292200000413,KADALA THEERADA BHARGAVA,Kannada
100030291900001170,KADALA PODA ORU PONNU VAENUM.,Tamil
100030292400002623,KADAL KANNI,Tamil
100020292200000713,KADAL,Kannada
100090292400000088,KADAKAN,Malayalam
100010292300009716,KADAK SINGH,Hindi
100030292100000283,KADAISI  VIVASAYI,TAMIL WITH ENGLISH SUBTITLES
100030292400001446,KADAISI ULAGA POR,Tamil
100030292500000307,KADAISI THOTTA,Tamil
100030292100001685,KADAISI NODIGAL,Tamil
100030292400002563,KADAISI NERATHTHIL,Tamil
100030292200000430,KADAISI KADAL KADAI,Tamil
100030291800000905,KADAIKUTTY SINGAM,Tamil
100010292100003916,RE-EVOLUTION (DUBBED),Hindi
100010292100001736,KACHUFOOL,Gujarati
100010291900004241,KACHINDO,Gujarati
100010291800010112,KACHCHA LIMBU,Marathi
100010291900014489,KACCHE DHAAGEY,Hindi
100050292400000815,KABUTER BAZ,Punjabi
100010291900008537,KABIR SINGH,Hindi
100010291900007179,KABIR SINGH,Hindi
100080291800000179,KABIR (REVISED),Bengali
100010292300009665,KABHI ALVIDA NA KAHNA,Bhojpuri
100030291800000573,KABELAVASTHU,Tamil
100030292300001252,KABADI BRO,Tamil
100040292400000082,KABADI,Odia
100030292100000132,KABADADAARI,TAMIL WITH ENGLISH SUBTITLES
100010292100002496,KABADADAARI,Hindi
100010292000005502,KABAAD THE COIN,Hindi with English Subtitle
100010292100002805,KAB BUJHEE E AAG,Bhojpuri
100030292400000239,KAAZH,Tamil
100030292100001112,KAAYAM,TAMIL WITH ENGLISH SUBTITLES
100030291800000261,KAAVIYYAN - DIGITAL,Tamil
100010292200009018,KAAVATRU,Gujarati
100090292200000340,KAAVATHIKKAAKKAKAL,Malayalam
100030291800000471,KAATU PAYA SIR INTHA KAALI,Tamil
100030291800000933,KAATTENI,Tamil
100010292400004363,KAATTENI,Hindi
100030292200000839,KAATHUVAAKULA RENDU KAADHAL,Tamil
100030292400001906,KAATHU VAKKULA ORU KADHAL,Tamil
100030292400002039,KAATHAVARAAYAN,Kannada
100030292400001539,KAATHAVARAAYAN,Kannada
100020292300000460,KAATERA,Kannada
100020292400000511,KAATERA,Hindi
100040292000000121,KAASHMORA,Bhojpuri
100010292300004009,KAASH SOCH LETI EK BAAR,Hindi
100010291900003129,KAASH IF ONLY,Hindi
100030292200002943,KAARI,Telugu
100030292200002935,KAARI,Malayalam
100030292200001692,KAARI,Tamil
100030291900002778,KAAPPAAN,Malayalam with English Subtitle
100030291900001719,KAAPPAAN,TAMIL WITH ENGLISH SUBTITLES
100090292000000199,KAANTHI-LIGHT OF DARKNESS,KAANIYAR -MALAYALAM WITH ENGLISH SUBTITLE
100070292400000680,"""KAANOONU NANNA KAIYALLI""",Kannada
100070292400000511,KAANOON MERE HAATH MEIN HAI,Hindi
100020292200000200,KAANEYADAVARA BAGGE PRAKATANE,Kannada
100020292200000238,KAANEYAAGIDDALE,Kannada
100010291900015294,KAANCHLI LIFE IN A SLOUGH,HINDI PARTLY RAJASTHANI
100010291900014875,KAANBHATT,Marathi
100020292300000495,KAANADA SHAKTHI,Kannada
100020292500000127,KAANADA KADALIGE,Kannada
100010292300010840,RAM JANMABHOOMI RETURN OF A SPLENDID SUN,English
100090291900000540,KAALIYARMATOM,Malayalam
100070292000000325,KAALIKA,Telugu
100030291900002556,KAALIDAS,TAMIL WITH ENGLISH SUBTITLES
100010292100005693,KAALIDAS,Hindi
100010292100004617,KALLI SARHAD,Punjabi
100010292000004391,KAALI AATANK,Bhojpuri
100030291900002525,KAALI,Malayalam
100030291800000476,KAALI,Tamil
100030292200002393,KAALANGALIL AVAL VASANTHAM,Tamil
100020292400000601,KAALAMELLAM KADHAL SEI,Tamil
100070292400000686,KAALAM RAASINA KATHALU,Telugu
100010291800003481,KAALAKAANDI.,Hindi
100020292100000160,KAALACHAKRA,Kannada with English Subtitles
100010291800005811,KAALA KARIKALAN,Hindi
100030291800001088,KAALA,Malayalam
100030291800000680,KAALA,Telugu
100030291800000424,KAALA,Tamil
100030292000001024,KAAKIYIN VETTAI,Tamil
100030292500000488,KAAKAA,Tamil
100020292200000270,KAAGE MOTTE,Kannada
100010291800003082,KAAGAZ KI NAAV,Hindi
100010291900012904,KAAGAZ,Hindi
100020292400000146,KAAGADA,Kannada
100020291700000207,KAAFI THOTA,Kannada
100030292400000038,KAADUVETTY  NADUNATTUKKATHAI,Tamil
100030291800001264,KAADHAL MUNNETRA KAZHAGAM,Tamil
100030292300001370,KAADAPPURAA KALAIKUZHU,Tamil
100030292100000589,KAADAN,Tamil
100070292000000604,"""KAADALARGALL""",Tamil
100020292300000133,KAADA,Kannada
100030292300001338,KAA - THE FOREST,Tamil
100030292500000633,KA.MU - KA.PI,Tamil
100010292300007121,KA IHI LA KAITHE MAYA,Chhattisgarhi
100010292200000568,BOXING PARAMPARE,Kannada
100010292100005607,SARPATTA THE WARRIOR,Hindi
100010291800011172,SON OF MANJEET SINGH,Punjabi
100020292200000011,K3 KOTIKOKKADU,Telugu
100010292300002203,VASU,Urdu
100010292000003136,ANARI ISHQ,Hindi
100010292500002268,K.G.N,Hindi
100010292100000681,BUJJIGADU (MADE IN CHENNAI),BHOJPURI WITH ENGLISH SUBTITLE
100010292200000456,STALIN,HINDUSTANI
100010292100002914,VELAIILLA PATTADHARI,Hindi
100010291900009722,ZINDAGI,Hindi with English Subtitle
100030292100001718,KADAMAI ENADHU UDAMAI  (REVISED),Tamil
100010292000000436,BEN JOHNSON,Hindi
100010291800008735,TAKRAO,Bhojpuri
100030292300002524,K-13,Telugu
100020292000000347,ARJUN GOWDA,Kannada with English Subtitles
100020291700000129,RAJ VISHNU  MAIN MOVIE,Kannada
100030291700000102,KOTIKOKKADU,Telugu
100020291800000769,GANDADAKUDI,KANNADA (WITH ENGLISH SUBTITLE)
100020292100000150,GODHRAN,Kannada with English Subtitles
100020292200000431,LOVE COCKTAIL,TULU
100020291800000186,APPE TEACHER,TULU
100020292000000170,HONEYMOON IN BANGKOK,Kannada
100020292000000352,RIYA,Kannada with English Subtitles
100020291700000208,SATHYAHARISHCHANDRA,Kannada
100010292300006080,K K K KHEL KARMO KA,Hindi
100010292000002052,K K HUNDRED,Hindi
100020291900000233,ANUSHKA,Kannada
100020292200000182,K E B KEMPANNA,Kannada
100020292100000157,PARCHANDI,Kannada
100020292000000340,BAYALU,Kannada with English Subtitles
100020291800000477,R X SURI (REVISED),Kannada
100020291700000624,RAJU(KANNADA MEDIUM),Kannada
100020292200000007,K 3,Tamil
100010291900000480,KAHI KSHAN PREMACHE,Marathi
100010292400002338,LEK ASAVI TAR ASHI,Marathi
100020292400000684,JYOTHI HOUSE,Kannada
100010291900001868,JYAARE AME MALIYA,Gujarati
100010292200005348,JWALAMUKHI (DHADA),Bhojpuri
100010291800002559,JUZE,Konkani
100020292100000264,ABHIMANYU,Kannada
100020292000000371,ABHIMANYU,Kannada
100010291800005045,LOVE AND LOVE ONLY,English
100020292200000353,JUSTICE VISHWANATH,Kannada
