id,certificate_id,movie_name,language,duration_secs,description,cleaned_description,cut_no,deleted_secs,replaced_secs,inserted_secs,total_modified_time_secs,cert_date,cert_no,applicant,certifier,rating,cbfc_file_no
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,02:00:16:15-02:00:28:00 Voluntarily Deletion visual of surgical equipments with organs blood seen blurred,,133,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:51:05:17-01:51:05:23 Voluntarily Deletion visual of dialogue pimps ....SOUND ONLY,,132,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:48:38:15-01:48:39:10 Voluntarily Deletion visual of dialogue condom tutadare ...SOUND ONLY,,131,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:44:28:17-01:44:29:01 Voluntarily Deletion visual of dialogue watchmana,,130,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:43:46:04-01:43:46:16 Voluntarily Deletion visual of dialogue chootya...SOUND ONLY,,129,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:34:45:09-01:34:45:22 Voluntarily Deletion visual of dialogue bevarsi ...SOUND ONLY,,128,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:33:29:16-01:33:30:02 Voluntarily Deletion visual of dialogue mundera...SOUND ONLY,,127,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:33:02:00-01:33:05:11 Voluntarily Deletion visual of hero dead body without head blood seen blurred  head blood seen blurred,,126,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:32:51:23-01:32:53:16 Voluntarily Deletion visual of mother took the head and crying head blood seen blurred,,125,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:32:43:04-01:32:49:14 Voluntarily Deletion visual of hero without body head blood seen blurred,,124,370.0,0.0,0.0,370.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:32:40:04-01:32:41:15 Voluntarily Deletion visual of hero without body head blood seen in jeep blurred,,123,71.0,0.0,0.0,71.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:32:39:03-01:32:40:03 Voluntarily Deletion visual of hero without body head blood seen in jeep blurred,,122,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:32:36:02-01:32:37:01 Voluntarily Deletion visual of hero without body head blood seen in jeep blurred,,121,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:32:33:06-01:32:35:01 Voluntarily Deletion visual of hero without body head blood seen in jeep blurred,,120,79.0,0.0,0.0,79.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:26:58:19-01:26:59:05 Voluntarily Deletion visual of dialogue bevarsi ....SOUND ONLY,,119,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:25:09:20-01:25:10:04 Voluntarily Deletion visual of dialogue huccanaayi ..SOUND ONLY,,118,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:24:53:17-01:24:58:19 Voluntarily Deletion visual of hero dead body  blood seen blurred officer conversation with doctor,,117,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:24:51:01-01:24:51:13 Voluntarily Deletion visual of hero dead body  blood seen blurred,,116,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:24:47:23-01:24:50:08 Voluntarily Deletion visual of hero dead body  blood seen blurred,,115,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:24:43:06-01:24:46:22 Voluntarily Deletion visual of hero face blood seen blurred,,114,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:24:15:03-01:24:16:09 Voluntarily Deletion visual of hero dead body  blood seen blurred conversation with doctor,,113,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:24:09:08-01:24:12:08 Voluntarily Deletion visual of hero dead body  blood seen blurred,,112,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:23:19:01-01:23:20:18 Voluntarily Deletion visual of hero face blood seen blurred,,111,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:23:17:19-01:23:18:06 Voluntarily Deletion visual of police beating hero friend  face blood seen blurred,,110,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:2313:02-01:23:14:04 Voluntarily Deletion visual of police beating hero friend  face  mouth blood seen blurred,,109,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:23:11:13-01:23:11:23 Voluntarily Deletion visual of police beating hero friend  blood seen blurred,,108,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:22:56:02-01:22:59:09 Voluntarily Deletion visual of in front of office hero friend blood seen blurred,,107,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:22:53:12-01:22:54:11 Voluntarily Deletion visual of in front of office hero friend blood seen blurred,,106,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:22:41:16-01:22:42:03 Voluntarily Deletion visual of dialogue bevarsi,,105,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:22:35:12-01:22:37:15 Voluntarily Deletion visual of rowdy beating to hero  blood seen blurred,,104,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:22:31:06-01:22:31:18 Voluntarily Deletion visual of in wall blood seen blurred,,103,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:22:28:07-01:22:28:13 Voluntarily Deletion visual of blood seen blurred in hospital,,102,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:22:22:12-01:22:24:01 Voluntarily Deletion visual of hero face  mouth blood seen blurred,,101,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:22:20:01-01:22:21:06 Voluntarily Deletion visual of hero face  hand blood seen blurred,,100,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:21:41:14-01:21:52:11 Voluntarily Deletion visual of hero face  hand blood seen blurred and police asking to hero what happen,,99,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:21:38:05-01:21:39:16 Voluntarily Deletion visual of hero face  hand blood seen blurred and police asking to hero what happen,,98,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:21:29:01-01:21:37:04 Voluntarily Deletion visual of hero face  hand blood seen blurred and police asking to hero what happen,,97,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:21:05:07-0121:27:21 Voluntarily Deletion visual of hero face blood seen blurred and police asking to hero what happen,,96,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:20:58:12-01:21:03:03 Voluntarily Deletion visual of hero  friends face blood seen blurred,,95,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:20:51:00-01:20:52:11 Voluntarily Deletion visual of dropping blood seen from the van,,94,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:19:39:02-01:19:41:04 Voluntarily Deletion visual of police touch officer boobs,,93,122.0,0.0,0.0,122.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:18:39:17-01:18:41:16 Voluntarily Deletion visual of rowdy face  mouth blood seen blurred,,92,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:18:11:04-01:18:14:03 Voluntarily Deletion visual of rowdy face  mouth blood seen blurred,,91,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:18:01:14-01:18:06:18 Voluntarily Deletion visual of rowdy face  mouth blood seen blurred hero beating to rowdy,,90,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:17:45:05-01:17:45:12 Voluntarily Deletion visual of rowdy face  harm blood seen blurred hero beating to rowdy,,89,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:17:44:04-01:17:44:11 Voluntarily Deletion visual of rowdy face  harm blood seen blurred hero beating to rowdy,,88,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:17:42:13-01:17:42:20 Voluntarily Deletion visual of rowdy face  harm blood seen blurred hero beating to rowdy,,87,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:17:39:12-01:17:41:22 Voluntarily Deletion visual of rowdy face  harm blood seen blurred hero beating to rowdy,,86,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:17:37:10-01:17:38:19 Voluntarily Deletion visual of rowdy face  harm blood seen blurred hero beating to rowdy,,85,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:17:33:03-01:17:19:01 Voluntarily Deletion visual of rowdy face  harm blood seen blurred hero beating to rowdy,,84,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:17:28:07-01:17:32:07 Voluntarily Deletion visual of rowdy face  harm blood seen blurred hero beating to rowdy,,83,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:17:22:12-01:17:24:11 Voluntarily Deletion visual of rowdy face  harm blood seen blurred hero beating to rowdy,,82,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:17:15:04-01:17:16:15 Voluntarily Deletion visual of rowdy face  harm blood seen blurred hero beating to rowdy,,81,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,"01:17:10:10-01:17:13:15 Voluntarily Deletion visual of rowdy face  harm, long blood seen blurred hero beating to rowdy",,80,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:17:06:23-01:17:07:23 Voluntarily Deletion visual of rowdy face  harm blood seen blurred hero beating to rowdy,,79,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:17:04:14-01:17:05:08 Voluntarily Deletion visual of rowdy face  harm blood seen blurred,,78,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:17:03:17-01:17:04:01 Voluntarily Deletion visual of rowdy face  harm blood seen blurred,,77,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:16:46:09-01:16:47:01 Voluntarily Deletion visual of rowdy face blood seen blurred,,76,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:16:44:13-01:16:45:09 Voluntarily Deletion visual of rowdy face blood seen blurred,,75,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:16:43:02-01:16:43:16 Voluntarily Deletion visual of rowdy face blood seen blurred,,74,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:16:24:19-01:16:25:18 Voluntarily Deletion visual of rowdy face blood seen blurred,,73,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:15:49;04-01:15:49:14 Voluntarily Deletion visual of rowdy face blood seen blurred,,72,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:15:27:02-01:15:27:19 Voluntarily Deletion visual of rowdy in foot seen blood blurred,,71,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:14:56:00-01:14:56:13 Voluntarily Deletion visual of rowdy face blood seen blurred,,70,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:14:53:21-01:14:54:21 Voluntarily Deletion visual of rowdy face blood seen blurred,,69,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:14:49:19-01:14:52:12 Voluntarily Deletion visual of rowdy face blood seen blurred,,68,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:11:06:11-01:11:06:23 01:14:18:21-01:14:19:07 Voluntarily Deletion visual of dialogue bed room ge  .......SOUND ONLY,,67,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:08:36:08-01:08:37:23 Voluntarily Deletion visual of togate sili nanna tottu muttu ...SOUND ONLY,,66,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:05:15:15-01:05:25:21 Voluntarily Deletion visual of ninna ayan ....SOUND ONLY,,65,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:04:14:02-01:04:14:13 Voluntarily Deletion visual of dialogue bijagalu ....SOUND ONLY,,64,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:03:55:00-01:03:55:21 Voluntarily Deletion visual of dialogue lkb....SOUND ONLY,,63,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:02:21:00-01:02:21:09 Voluntarily Deletion visual of dialogue naamardaa ...SOUND ONLY,,62,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,01:01:56:15: TO 01:01:57:05 Voluntarily Deletion visual of dialogue bijagalu ..........SOUND ONLY,,61,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:59:42:00-00:59:42:07 Voluntarily Deletion visual of dialogue watchman ....SOUND ONLY,,60,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:59:35:10-00:59:35:19 Voluntarily Deletion visual of dialogue watchman .......SOUND ONLY,,59,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:56:21:15-00:56:21:20 Voluntarily Deletion visual of dialogue bide .......SOUND ONLY,,58,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:54:56:13-00:54:56:22 Voluntarily Deletion visual of tale Hidak..... SOUND ONLY,,57,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:54:28:18-00:54:29:02 Voluntarily Deletion visual of ninna ayan ....SOUND ONLY,,56,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
100020291700000414,100020101700000630,TIGER GALLI,Kannada,8466.0,00:54:26:21-00:54:27:12 Voluntarily Deletion visual of dialogue thippes ....SOUND ONLY,,55,0.0,0.0,0.0,0.0,2017-10-30,VIL2132017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",UA,1A020410201700075
