certificate_id,film_name,film_name_full,language,duration_secs,description,cleaned_description,cut_no,deleted_secs,replaced_secs,inserted_secs,total_modified_time_secs,cert_date,cert_no,applicant,certifier,rating,cbfc_file_no
100070842400000527,SRIKAKULAM SHERLOCK HOMES,SRIKAKULAM SHERLOCK HOMES (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),Telugu,7800.0,Excise the visuals of a small boy killing his friend with pencil and licking blood between TCR 1.59.05 to 1.59.08(visual replaced with small boy hitting once on the back of other boy),,2,5.0,5.0,0.0,10.0,2024-07-11,DIL3442024-HYD,VENNAPUSA RAMANA REDDY - PRAKASAM(MS SRI GANAPATHI CINEMAS),"Shifali Kumar, RO, CBFC, Hyderabad",A,CA070905202400022
100070842400000527,SRIKAKULAM SHERLOCK HOMES,SRIKAKULAM SHERLOCK HOMES (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),Telugu,7800.0,Excise the word Kovveki along with subtitle text.(muted),,3,0.0,0.0,0.0,0.0,2024-07-11,DIL3442024-HYD,VENNAPUSA RAMANA REDDY - PRAKASAM(MS SRI GANAPATHI CINEMAS),"Shifali Kumar, RO, CBFC, Hyderabad",A,CA070905202400022
100010842300006515,PYAR KI JUNG,PYAR KI JUNG (BENGALI) (Color) (2-D),Bengali,7570.0,Deleted the Visual of Song No.1 TCR-00:12:39 to 00:17:02,,1,263.0,0.0,0.0,263.0,2024-07-10,VIL2152024-KOL,Sumay Mukherjee (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata",UA,CA012407202300065
100010842300006515,PYAR KI JUNG,PYAR KI JUNG (BENGALI) (Color) (2-D),Bengali,7570.0,Deleted the Visual of Song No.2 TCR-00:32:09 to 00:36:44,,2,275.0,0.0,0.0,275.0,2024-07-10,VIL2152024-KOL,Sumay Mukherjee (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata",UA,CA012407202300065
100010842300006515,PYAR KI JUNG,PYAR KI JUNG (BENGALI) (Color) (2-D),Bengali,7570.0,Deleted the Visual of Song No.3 TCR-00:48:30 to 00:51:51,,3,201.0,0.0,0.0,201.0,2024-07-10,VIL2152024-KOL,Sumay Mukherjee (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata",UA,CA012407202300065
100010842300006515,PYAR KI JUNG,PYAR KI JUNG (BENGALI) (Color) (2-D),Bengali,7570.0,Deleted the Visual of Song No.4 TCR-01:20:51 to 01:25:19,,4,268.0,0.0,0.0,268.0,2024-07-10,VIL2152024-KOL,Sumay Mukherjee (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata",UA,CA012407202300065
100010842300006515,PYAR KI JUNG,PYAR KI JUNG (BENGALI) (Color) (2-D),Bengali,7570.0,Deleted the Visual of Song No.5 TCR-02:00:41 to 02:03:28,,5,167.0,0.0,0.0,167.0,2024-07-10,VIL2152024-KOL,Sumay Mukherjee (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata",UA,CA012407202300065
100010842300006515,PYAR KI JUNG,PYAR KI JUNG (BENGALI) (Color) (2-D),Bengali,7570.0,Deleted End Credit TCR-02:25:43 to 02:27:48,,6,125.0,0.0,0.0,125.0,2024-07-10,VIL2152024-KOL,Sumay Mukherjee (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata",UA,CA012407202300065
100030842400001173,ARTIST,ARTIST (TAMIL) (Color) (2-D),Tamil,6473.0,The swear word BAHEN CHOD in the ringtone to be muted at TCR 00:38:53. - MUTED,,1,0.0,0.0,0.0,0.0,2024-07-10,VIL172024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram",U,CA091306202400020
100030842400001173,ARTIST,ARTIST (TAMIL) (Color) (2-D),Tamil,6473.0,The swear word BASTARD to be muted at TCR 01:32:15 - MUTED,,2,0.0,0.0,0.0,0.0,2024-07-10,VIL172024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram",U,CA091306202400020
100030842400001179,LANKA,LANKA (TAMIL) (Color) (2-D),Tamil,7591.0,Insert smoking and tobacco (PSA) films in full screen as per guidelines at TCR 11:00 - inserted,,1,0.0,0.0,0.0,0.0,2024-07-10,VIL2332024-BAN,Ram Prasad M D - Bangalore Urban(The Great Entertainers),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA021406202400010
100030842400001179,LANKA,LANKA (TAMIL) (Color) (2-D),Tamil,7591.0,The film titles is over lap in PSA film (superimposing) correction at TCR 00:24 - inserted,,2,0.0,0.0,0.0,0.0,2024-07-10,VIL2332024-BAN,Ram Prasad M D - Bangalore Urban(The Great Entertainers),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA021406202400010
100030842400001179,LANKA,LANKA (TAMIL) (Color) (2-D),Tamil,7591.0,"Insert disclaimers of animal card, sincere Thanks card, production logs in the beginning of the film - inserted",,3,0.0,0.0,0.0,0.0,2024-07-10,VIL2332024-BAN,Ram Prasad M D - Bangalore Urban(The Great Entertainers),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA021406202400010
100030842400001179,LANKA,LANKA (TAMIL) (Color) (2-D),Tamil,7591.0,"No visuals, only audio is playing at TCR 02:19 to 04:17 - corrected",,4,0.0,0.0,0.0,0.0,2024-07-10,VIL2332024-BAN,Ram Prasad M D - Bangalore Urban(The Great Entertainers),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA021406202400010
100030842400001179,LANKA,LANKA (TAMIL) (Color) (2-D),Tamil,7591.0,"Blur the Kannada word at TCR 06:30, 06:49 and wherever applicable - blurred",,5,0.0,0.0,0.0,0.0,2024-07-10,VIL2332024-BAN,Ram Prasad M D - Bangalore Urban(The Great Entertainers),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA021406202400010
100030842400001179,LANKA,LANKA (TAMIL) (Color) (2-D),Tamil,7591.0,submit NOC from child artist parents at TCR 8:50 - deleted,,6,17.0,0.0,0.0,17.0,2024-07-10,VIL2332024-BAN,Ram Prasad M D - Bangalore Urban(The Great Entertainers),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA021406202400010
100030842400001179,LANKA,LANKA (TAMIL) (Color) (2-D),Tamil,7591.0,"Insert smoking and drinks card separately at TCR 22:45, 36:09, 51:15, 54:22 and wherever applicable - inserted",,7,0.0,0.0,0.0,0.0,2024-07-10,VIL2332024-BAN,Ram Prasad M D - Bangalore Urban(The Great Entertainers),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA021406202400010
100030842400001179,LANKA,LANKA (TAMIL) (Color) (2-D),Tamil,7591.0,Mute the word Ennatha Pudukeeran at TCR 41:10 - muted,,8,0.0,0.0,0.0,0.0,2024-07-10,VIL2332024-BAN,Ram Prasad M D - Bangalore Urban(The Great Entertainers),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA021406202400010
100030842400001179,LANKA,LANKA (TAMIL) (Color) (2-D),Tamil,7591.0,Inset non betting playing card at TCR 01:04:56 - inserted,,9,0.0,0.0,0.0,0.0,2024-07-10,VIL2332024-BAN,Ram Prasad M D - Bangalore Urban(The Great Entertainers),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA021406202400010
100030842400001179,LANKA,LANKA (TAMIL) (Color) (2-D),Tamil,7591.0,Insert PSA film add smoking video at TCR 01:10:00 - inserted,,10,0.0,0.0,0.0,0.0,2024-07-10,VIL2332024-BAN,Ram Prasad M D - Bangalore Urban(The Great Entertainers),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA021406202400010
100030842400001179,LANKA,LANKA (TAMIL) (Color) (2-D),Tamil,7591.0,Insert the statutory warning card for smoking at TCR 01:14:43 - inserted,,11,0.0,0.0,0.0,0.0,2024-07-10,VIL2332024-BAN,Ram Prasad M D - Bangalore Urban(The Great Entertainers),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA021406202400010
100030842400001179,LANKA,LANKA (TAMIL) (Color) (2-D),Tamil,7591.0,Blur the woman chest at TCR 01:56:37 - blurred,,12,0.0,0.0,0.0,0.0,2024-07-10,VIL2332024-BAN,Ram Prasad M D - Bangalore Urban(The Great Entertainers),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA021406202400010
100030842400001232,MARICHI,MARICHI (TAMIL) (Color) (2-D),Tamil,7708.0,INSERT THE DISCLAIMER IN THE BEGINNING - INSERTED,,1,0.0,0.0,0.0,0.0,2024-07-10,VIL2342024-BAN,"Siddaraju Thammegowda - Mandya, Santhosh M - Bangalore Urban (Ms SS REC Productions - Mandya)","YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA022106202400015
100030842400001232,MARICHI,MARICHI (TAMIL) (Color) (2-D),Tamil,7708.0,INSERT PSA FILM (ADD) WITH FULL SCREEN IN THE BEGINNING - INSERTED,,2,0.0,0.0,0.0,0.0,2024-07-10,VIL2342024-BAN,"Siddaraju Thammegowda - Mandya, Santhosh M - Bangalore Urban (Ms SS REC Productions - Mandya)","YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA022106202400015
100030842400001232,MARICHI,MARICHI (TAMIL) (Color) (2-D),Tamil,7708.0,"INSERT STATUTORY WARNING FOR SMOKING IN SEPARATE CARDS, DO NOT CLUB WITH DRINKS CARD, AT TCR 22:03 AND WHEREVER APPLICABLE IN THE MOVIE - INSERTED",,3,0.0,0.0,0.0,0.0,2024-07-10,VIL2342024-BAN,"Siddaraju Thammegowda - Mandya, Santhosh M - Bangalore Urban (Ms SS REC Productions - Mandya)","YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA022106202400015
100030842400001232,MARICHI,MARICHI (TAMIL) (Color) (2-D),Tamil,7708.0,"INSERT STATUTORY WARNING FOR DRINKS IN SEPARATE CARD, DO NOT CLUB WITH SMOKING AT TCR 48:33 AND WHEREVER APPLICABLE - INSERTED",,4,0.0,0.0,0.0,0.0,2024-07-10,VIL2342024-BAN,"Siddaraju Thammegowda - Mandya, Santhosh M - Bangalore Urban (Ms SS REC Productions - Mandya)","YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA022106202400015
100030842400001232,MARICHI,MARICHI (TAMIL) (Color) (2-D),Tamil,7708.0,INSERT INTERVAL CARD AT TCR 01:07:21 - INSERTED,,5,0.0,0.0,0.0,0.0,2024-07-10,VIL2342024-BAN,"Siddaraju Thammegowda - Mandya, Santhosh M - Bangalore Urban (Ms SS REC Productions - Mandya)","YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA022106202400015
100030842400001232,MARICHI,MARICHI (TAMIL) (Color) (2-D),Tamil,7708.0,INSERT PSA FILM (ADD) WITH FULL SCREEN AT TCR 01:07:46 - INSERTED,,6,0.0,0.0,0.0,0.0,2024-07-10,VIL2342024-BAN,"Siddaraju Thammegowda - Mandya, Santhosh M - Bangalore Urban (Ms SS REC Productions - Mandya)","YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA022106202400015
100030842400001232,MARICHI,MARICHI (TAMIL) (Color) (2-D),Tamil,7708.0,INSERT HANGING CARD AT TCR 01:42:01 - INSERTED,,7,0.0,0.0,0.0,0.0,2024-07-10,VIL2342024-BAN,"Siddaraju Thammegowda - Mandya, Santhosh M - Bangalore Urban (Ms SS REC Productions - Mandya)","YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA022106202400015
100030842400001232,MARICHI,MARICHI (TAMIL) (Color) (2-D),Tamil,7708.0,MUTE THE WORD BASTARD AT TCR 02:01:02 - MUTED,,8,0.0,0.0,0.0,0.0,2024-07-10,VIL2342024-BAN,"Siddaraju Thammegowda - Mandya, Santhosh M - Bangalore Urban (Ms SS REC Productions - Mandya)","YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA022106202400015
100070842400000287,SITARA,SITARA( A TO UA) (TELUGU) (Color) (2-D),A To Ua,7242.0,Kama Vancha tho Katu Vesaru (audio muted),,1,0.0,0.0,0.0,0.0,2024-07-10,VIL2952024-HYD,RAMAKRISHNA VEERAPANENI - HYDERABAD(MANGO MASS MEDIA PVT. LTD.),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071303202400044
100070842400000287,SITARA,SITARA( A TO UA) (TELUGU) (Color) (2-D),A To Ua,7242.0,"padimandi thono ,yenthmandithono teliyadu (Audio muted )",,2,0.0,0.0,0.0,0.0,2024-07-10,VIL2952024-HYD,RAMAKRISHNA VEERAPANENI - HYDERABAD(MANGO MASS MEDIA PVT. LTD.),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071303202400044
100070842400000287,SITARA,SITARA( A TO UA) (TELUGU) (Color) (2-D),A To Ua,7242.0,padimanditho kulikindi (audio muted),,3,0.0,0.0,0.0,0.0,2024-07-10,VIL2952024-HYD,RAMAKRISHNA VEERAPANENI - HYDERABAD(MANGO MASS MEDIA PVT. LTD.),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071303202400044
100070842400000287,SITARA,SITARA( A TO UA) (TELUGU) (Color) (2-D),A To Ua,7242.0,bed shering (audio muted),,4,0.0,0.0,0.0,0.0,2024-07-10,VIL2952024-HYD,RAMAKRISHNA VEERAPANENI - HYDERABAD(MANGO MASS MEDIA PVT. LTD.),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071303202400044
100070842400000287,SITARA,SITARA( A TO UA) (TELUGU) (Color) (2-D),A To Ua,7242.0,paina 8o kinda 140 Audio muted,,5,0.0,0.0,0.0,0.0,2024-07-10,VIL2952024-HYD,RAMAKRISHNA VEERAPANENI - HYDERABAD(MANGO MASS MEDIA PVT. LTD.),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071303202400044
100070842400000287,SITARA,SITARA( A TO UA) (TELUGU) (Color) (2-D),A To Ua,7242.0,sex (audio muted),,6,0.0,0.0,0.0,0.0,2024-07-10,VIL2952024-HYD,RAMAKRISHNA VEERAPANENI - HYDERABAD(MANGO MASS MEDIA PVT. LTD.),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071303202400044
100070842400000287,SITARA,SITARA( A TO UA) (TELUGU) (Color) (2-D),A To Ua,7242.0,sex(bed seen deleted visual),,7,8.0,0.0,0.0,8.0,2024-07-10,VIL2952024-HYD,RAMAKRISHNA VEERAPANENI - HYDERABAD(MANGO MASS MEDIA PVT. LTD.),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071303202400044
100070842400000287,SITARA,SITARA( A TO UA) (TELUGU) (Color) (2-D),A To Ua,7242.0,bed seen (deleted visuals),,8,12.0,0.0,0.0,12.0,2024-07-10,VIL2952024-HYD,RAMAKRISHNA VEERAPANENI - HYDERABAD(MANGO MASS MEDIA PVT. LTD.),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071303202400044
100070842400000287,SITARA,SITARA( A TO UA) (TELUGU) (Color) (2-D),A To Ua,7242.0,Nee amma gaanu((audio muted),,9,0.0,0.0,0.0,0.0,2024-07-10,VIL2952024-HYD,RAMAKRISHNA VEERAPANENI - HYDERABAD(MANGO MASS MEDIA PVT. LTD.),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071303202400044
100070842400000287,SITARA,SITARA( A TO UA) (TELUGU) (Color) (2-D),A To Ua,7242.0,Nee amma gaanu (deleted visuals),,10,1.0,0.0,0.0,1.0,2024-07-10,VIL2952024-HYD,RAMAKRISHNA VEERAPANENI - HYDERABAD(MANGO MASS MEDIA PVT. LTD.),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071303202400044
100070842400000287,SITARA,SITARA( A TO UA) (TELUGU) (Color) (2-D),A To Ua,7242.0,kallallo korika (audio muted),,11,0.0,0.0,0.0,0.0,2024-07-10,VIL2952024-HYD,RAMAKRISHNA VEERAPANENI - HYDERABAD(MANGO MASS MEDIA PVT. LTD.),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071303202400044
100070842400000287,SITARA,SITARA( A TO UA) (TELUGU) (Color) (2-D),A To Ua,7242.0,pikkalunna chukkalu (audio muted),,12,0.0,0.0,0.0,0.0,2024-07-10,VIL2952024-HYD,RAMAKRISHNA VEERAPANENI - HYDERABAD(MANGO MASS MEDIA PVT. LTD.),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071303202400044
100070842400000287,SITARA,SITARA( A TO UA) (TELUGU) (Color) (2-D),A To Ua,7242.0,ammayilni supply chese broker (audio muted),,13,0.0,0.0,0.0,0.0,2024-07-10,VIL2952024-HYD,RAMAKRISHNA VEERAPANENI - HYDERABAD(MANGO MASS MEDIA PVT. LTD.),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071303202400044
100070842400000287,SITARA,SITARA( A TO UA) (TELUGU) (Color) (2-D),A To Ua,7242.0,"okkaditho padukovadam jeevitham, rojukokkaditho padukovadam narakam (audio muted)",,14,0.0,0.0,0.0,0.0,2024-07-10,VIL2952024-HYD,RAMAKRISHNA VEERAPANENI - HYDERABAD(MANGO MASS MEDIA PVT. LTD.),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071303202400044
100070842400000287,SITARA,SITARA( A TO UA) (TELUGU) (Color) (2-D),A To Ua,7242.0,Rathi kala (audio muted),,15,0.0,0.0,0.0,0.0,2024-07-10,VIL2952024-HYD,RAMAKRISHNA VEERAPANENI - HYDERABAD(MANGO MASS MEDIA PVT. LTD.),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071303202400044
100070842400000287,SITARA,SITARA( A TO UA) (TELUGU) (Color) (2-D),A To Ua,7242.0,gun shot-(deleted visuals),,16,5.0,0.0,0.0,5.0,2024-07-10,VIL2952024-HYD,RAMAKRISHNA VEERAPANENI - HYDERABAD(MANGO MASS MEDIA PVT. LTD.),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071303202400044
100010842400003758,PURRUSHOTTHAMUDU,PURRUSHOTTHAMUDU (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),Telugu,9065.0,Excise completely the visuals of flying tongue of a villain at TCR 1.44.56.(Visual replaced with shots of other people standing),,1,1.0,1.0,0.0,2.0,2024-06-28,DIL21372024-HYD,RAMESH KASTURCHANDJAIN TEJAWAT - THANE(SHREE SRIDEVI PRODUCTIONS),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071705202400032
100010842400003758,PURRUSHOTTHAMUDU,PURRUSHOTTHAMUDU (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),Telugu,9065.0,Excise the bloodshed from the mouth of villain (Make it black) from TCR 2.09.54 to 2.09.56.(Blood blackened),,2,0.0,0.0,0.0,0.0,2024-06-28,DIL21372024-HYD,RAMESH KASTURCHANDJAIN TEJAWAT - THANE(SHREE SRIDEVI PRODUCTIONS),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071705202400032
100050842400000557,JARNAIL THE WARRIOR,JARNAIL THE WARRIOR (PUNJABI) (Color) (2-D),Punjabi,5261.0,a) Insert anti-smoking audio visual disclaimer b) Insert smoking causes cancer at TCR 3 min,,1,0.0,0.0,0.0,0.0,2024-06-28,VIL2102024-DEL,"qr-redirect-endorsment  width: 98; float: left; padding: 1;  .endorsementHeading  width: 100; float: left; text-align: center; background: 555; color: fff; font-weight: bold; padding: 6px 0; margin-top: 10px; border-radius: 3px;  qr-redirect-endorsment div  width: 100; float: left; margin: 5px 0;  qr-redirect-endorsment table, qr-redirect-endorsment td, qr-redirect-endorsment th  border: 1px solid 888; text-align: left;  qr-redirect-endorsment table  border-collapse: collapse; width: 100;  qr-redirect-endorsment th, qr-redirect-endorsment td  padding: 5px; font-size: 12px;  EndorsementFile No. : CA050905202400042Film Name : JARNAIL THE WARRIOR (PUNJABI) (Color) (2-D)Applied Running Time : 086.41 MM.SS Cert No. VIL2102024-DEL Dated 28062024Insertions  Excisions Modifications carried out by the applicant to comply with the law in force Duration (MM.SS)Cut No.DescriptionDeletedReplacedInserted1a) Insert anti-smoking audio visual disclaimer b) Insert smoking causes cancer at TCR 3 min00.0000.0000.002Modify disclaimer to -This is a fictional film. The filmmakers understand the POCSO Act, 2012, which protects children from sexual offenses. All scenes are fictional and performed by professional actors. No children were harmed or exposed to inappropriate situations during filming. Violations of the POCSO Act, including sexual assault on a child, are punishable by a minimum of 3 years imprisonment, which may extend beyond it. : Modified00.0000.0000.003Mute Bastard00.0000.0000.004Kamlesh Patil name to be kept Kamlesh Bati.00.0000.0000.00Total : 00.0000.0000.00Actual Duration of the film after the aforesaid deletions and replacements will be 087.41 MM.SS in 0 cassette(s).","MAHESH KUMAR, RO, CBFC, Delhi",UA,CA050905202400042
100050842400000557,JARNAIL THE WARRIOR,JARNAIL THE WARRIOR (PUNJABI) (Color) (2-D),Punjabi,5261.0,"Modify disclaimer to -This is a fictional film. The filmmakers understand the POCSO Act, 2012, which protects children from sexual offenses. All scenes are fictional and performed by professional actors. No children were harmed or exposed to inappropriate situations during filming. Violations of the POCSO Act, including sexual assault on a child, are punishable by a minimum of 3 years imprisonment, which may extend beyond it. : Modified",,2,0.0,0.0,0.0,0.0,2024-06-28,VIL2102024-DEL,"qr-redirect-endorsment  width: 98; float: left; padding: 1;  .endorsementHeading  width: 100; float: left; text-align: center; background: 555; color: fff; font-weight: bold; padding: 6px 0; margin-top: 10px; border-radius: 3px;  qr-redirect-endorsment div  width: 100; float: left; margin: 5px 0;  qr-redirect-endorsment table, qr-redirect-endorsment td, qr-redirect-endorsment th  border: 1px solid 888; text-align: left;  qr-redirect-endorsment table  border-collapse: collapse; width: 100;  qr-redirect-endorsment th, qr-redirect-endorsment td  padding: 5px; font-size: 12px;  EndorsementFile No. : CA050905202400042Film Name : JARNAIL THE WARRIOR (PUNJABI) (Color) (2-D)Applied Running Time : 086.41 MM.SS Cert No. VIL2102024-DEL Dated 28062024Insertions  Excisions Modifications carried out by the applicant to comply with the law in force Duration (MM.SS)Cut No.DescriptionDeletedReplacedInserted1a) Insert anti-smoking audio visual disclaimer b) Insert smoking causes cancer at TCR 3 min00.0000.0000.002Modify disclaimer to -This is a fictional film. The filmmakers understand the POCSO Act, 2012, which protects children from sexual offenses. All scenes are fictional and performed by professional actors. No children were harmed or exposed to inappropriate situations during filming. Violations of the POCSO Act, including sexual assault on a child, are punishable by a minimum of 3 years imprisonment, which may extend beyond it. : Modified00.0000.0000.003Mute Bastard00.0000.0000.004Kamlesh Patil name to be kept Kamlesh Bati.00.0000.0000.00Total : 00.0000.0000.00Actual Duration of the film after the aforesaid deletions and replacements will be 087.41 MM.SS in 0 cassette(s).","MAHESH KUMAR, RO, CBFC, Delhi",UA,CA050905202400042
100050842400000557,JARNAIL THE WARRIOR,JARNAIL THE WARRIOR (PUNJABI) (Color) (2-D),Punjabi,5261.0,Mute Bastard,,3,0.0,0.0,0.0,0.0,2024-06-28,VIL2102024-DEL,"qr-redirect-endorsment  width: 98; float: left; padding: 1;  .endorsementHeading  width: 100; float: left; text-align: center; background: 555; color: fff; font-weight: bold; padding: 6px 0; margin-top: 10px; border-radius: 3px;  qr-redirect-endorsment div  width: 100; float: left; margin: 5px 0;  qr-redirect-endorsment table, qr-redirect-endorsment td, qr-redirect-endorsment th  border: 1px solid 888; text-align: left;  qr-redirect-endorsment table  border-collapse: collapse; width: 100;  qr-redirect-endorsment th, qr-redirect-endorsment td  padding: 5px; font-size: 12px;  EndorsementFile No. : CA050905202400042Film Name : JARNAIL THE WARRIOR (PUNJABI) (Color) (2-D)Applied Running Time : 086.41 MM.SS Cert No. VIL2102024-DEL Dated 28062024Insertions  Excisions Modifications carried out by the applicant to comply with the law in force Duration (MM.SS)Cut No.DescriptionDeletedReplacedInserted1a) Insert anti-smoking audio visual disclaimer b) Insert smoking causes cancer at TCR 3 min00.0000.0000.002Modify disclaimer to -This is a fictional film. The filmmakers understand the POCSO Act, 2012, which protects children from sexual offenses. All scenes are fictional and performed by professional actors. No children were harmed or exposed to inappropriate situations during filming. Violations of the POCSO Act, including sexual assault on a child, are punishable by a minimum of 3 years imprisonment, which may extend beyond it. : Modified00.0000.0000.003Mute Bastard00.0000.0000.004Kamlesh Patil name to be kept Kamlesh Bati.00.0000.0000.00Total : 00.0000.0000.00Actual Duration of the film after the aforesaid deletions and replacements will be 087.41 MM.SS in 0 cassette(s).","MAHESH KUMAR, RO, CBFC, Delhi",UA,CA050905202400042
100050842400000557,JARNAIL THE WARRIOR,JARNAIL THE WARRIOR (PUNJABI) (Color) (2-D),Punjabi,5261.0,Kamlesh Patil name to be kept Kamlesh Bati.,,4,0.0,0.0,0.0,0.0,2024-06-28,VIL2102024-DEL,"qr-redirect-endorsment  width: 98; float: left; padding: 1;  .endorsementHeading  width: 100; float: left; text-align: center; background: 555; color: fff; font-weight: bold; padding: 6px 0; margin-top: 10px; border-radius: 3px;  qr-redirect-endorsment div  width: 100; float: left; margin: 5px 0;  qr-redirect-endorsment table, qr-redirect-endorsment td, qr-redirect-endorsment th  border: 1px solid 888; text-align: left;  qr-redirect-endorsment table  border-collapse: collapse; width: 100;  qr-redirect-endorsment th, qr-redirect-endorsment td  padding: 5px; font-size: 12px;  EndorsementFile No. : CA050905202400042Film Name : JARNAIL THE WARRIOR (PUNJABI) (Color) (2-D)Applied Running Time : 086.41 MM.SS Cert No. VIL2102024-DEL Dated 28062024Insertions  Excisions Modifications carried out by the applicant to comply with the law in force Duration (MM.SS)Cut No.DescriptionDeletedReplacedInserted1a) Insert anti-smoking audio visual disclaimer b) Insert smoking causes cancer at TCR 3 min00.0000.0000.002Modify disclaimer to -This is a fictional film. The filmmakers understand the POCSO Act, 2012, which protects children from sexual offenses. All scenes are fictional and performed by professional actors. No children were harmed or exposed to inappropriate situations during filming. Violations of the POCSO Act, including sexual assault on a child, are punishable by a minimum of 3 years imprisonment, which may extend beyond it. : Modified00.0000.0000.003Mute Bastard00.0000.0000.004Kamlesh Patil name to be kept Kamlesh Bati.00.0000.0000.00Total : 00.0000.0000.00Actual Duration of the film after the aforesaid deletions and replacements will be 087.41 MM.SS in 0 cassette(s).","MAHESH KUMAR, RO, CBFC, Delhi",UA,CA050905202400042
100070842400000563,KRISHNAMMA,KRISHNAMMA (TAMIL WITH ENGLISH SUBTITLE) (Color) (2-D),Tamil,7949.0,Increase the font size of statutory warnings wherever applicable.(Increased the warning sizes),,1,0.0,0.0,0.0,0.0,2024-06-28,VIL2872024-HYD,KRISHNAIAH KOMMALAPATI - HYDERABAD(MS. ARUNACHALA CREATIONS),"Shifali Kumar, RO, CBFC, Hyderabad",UA,CA071905202400034
100030842400001215,IRAVAN,IRAVAN (TAMIL) (Color) (2-D),Tamil,7620.0,Correct the main title of the film in Tamil at TCR 06:45 - corrected the main title,,1,0.0,0.0,0.0,0.0,2024-06-27,VIL2302024-BAN,Niranthara Ganesh D - Bangalore Urban (Ms Niranthara Productions),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA021906202400015
100030842400001215,IRAVAN,IRAVAN (TAMIL) (Color) (2-D),Tamil,7620.0,"Blur the Kannada words at TCR 07:51, 08:21, 09:20, 13:08, 22:52 and wherever applicable - blurred",,2,0.0,0.0,0.0,0.0,2024-06-27,VIL2302024-BAN,Niranthara Ganesh D - Bangalore Urban (Ms Niranthara Productions),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA021906202400015
100030842400001215,IRAVAN,IRAVAN (TAMIL) (Color) (2-D),Tamil,7620.0,Insert Chennai instead of Mangalore at TCR 01:34:48 - inserted,,3,0.0,0.0,0.0,0.0,2024-06-27,VIL2302024-BAN,Niranthara Ganesh D - Bangalore Urban (Ms Niranthara Productions),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA,CA021906202400015
