certificate_id,film_name,cut_no,description,deleted,replaced,inserted
100010151700001792,FREEWAY ENTERTAINMENT KFT.,11,THE WORD BITCHIN HAS BEEN MUTED AT TCR 00:04:12:20,00.00,00.00,00.00
100010151700001792,FREEWAY ENTERTAINMENT KFT.,12,THE WORD BASTARD HAS BEEN MUTED AT TCR 00:08:11:04,00.00,00.00,00.00
100010151700001792,FREEWAY ENTERTAINMENT KFT.,13,THE WORD FUCK HAS BEEN MUTED AT TCR 00:09:48:09 AND 00:11:48:00,00.00,00.00,00.00
100010151700001792,FREEWAY ENTERTAINMENT KFT.,14,THE WORD BALLSACK HAS BEEN MUTED AT TCR 00:08:51:13,00.00,00.00,00.00
100010151700001792,FREEWAY ENTERTAINMENT KFT.,15,THE WORD BULLSHIT HAS BEEN MUTED AT TCR 00:15:09:04,00.00,00.00,00.00
100010151700001792,FREEWAY ENTERTAINMENT KFT.,16,THE WORD FUCKING HAS BEEN MUTED AT TCR 00:00:49:04,00.00,00.00,00.00
100010101700009548,NANGE PAAON,1,Name of media partner added,00.00,00.00,00.00
100010101700009548,NANGE PAAON,2,AWBI NOC Submitted,00.00,00.00,00.00
100010101700009548,NANGE PAAON,3,Muted the dialoguePar maa Sex to kiya hoga na,00.00,00.00,00.00
100010101700009548,NANGE PAAON,4,Blurred the shot of Panty,00.00,00.00,00.00
100010101700009548,NANGE PAAON,5,Blurred the shots of panty,00.00,00.00,00.00
100010101700009548,NANGE PAAON,6,Delete the shots in titles where fuckers  fuck up is written on the posters.(2 Shots) Shots replaced,00.03,00.03,00.00
100010101700007192,TEMPER 2,1,Deleted the song Allegra,04.45,00.00,00.00
100010101700007192,TEMPER 2,2,Deleted the song Excuse Me,04.46,00.00,00.00
100010101700007192,TEMPER 2,3,Deleted the song Meow Meow,04.44,00.00,00.00
100010101700007192,TEMPER 2,4,Deleted the song lthellam Dupe,02.57,00.00,00.00
100010101700007192,TEMPER 2,5,Deleted the song Mambo Mamiya,04.36,00.00,00.00
100010101700007192,TEMPER 2,6,Deleted the song En Peru Meenakumari,04.26,00.00,00.00
100010101700008126,KUTTE KI DUM,1,"Add Disclaimer-All names, Characters and incidents portrayed are work of fiction and any similarity to any person (living or dead) is coincidental and unintentional. The film does not intend to hurt the feelingssentiments of specially-abled ones nor",00.00,00.00,00.00
100010101700008126,KUTTE KI DUM,2,"Deleted the words, Narayan Narayan spoken in the Party song no.1",00.00,00.00,00.00
100010101700008126,KUTTE KI DUM,3,Added missing smoking scroll.,00.00,00.00,00.00
100010101700008126,KUTTE KI DUM,4,"Deleted the words, heerey Moti (Replaced with Scene Sangheen) with regards to testicles.",00.00,00.00,00.00
100010101700008126,KUTTE KI DUM,5,"Deleted the entire dialogues, Kya khaogey,dubbey ke upar rasgulla....bengan ka bharta...patli roti...raseeli machali...virgin....upto uski",00.00,00.00,00.00
100010101700008126,KUTTE KI DUM,6,Blurred the liquor label,00.00,00.00,00.00
100010101700008126,KUTTE KI DUM,7,"Replaced the visuals of press clipping regarding Demonetisation, burning of currency notes, words, Demonetisation, 500, 1000 wherever spoken in the scenes.with approved visuals.",00.00,00.00,00.00
100010101700008126,KUTTE KI DUM,8,Reduced the smooching scene to flash.,00.04,00.00,00.00
100010101700008126,KUTTE KI DUM,9,"Replaced the words, Hizara,Hizare, Chakka, and Chakke whenever spoken.",00.00,00.00,00.00
100010151700001371,THE ITALIAN JOB,1,Bastards  02:12:47 - Fuck - 02:13:48,00.00,00.00,00.00
100010151700001371,THE ITALIAN JOB,2,Deleted the visual of women in bikini,00.33,00.00,00.00
100010151700001371,THE ITALIAN JOB,3,Deleted the visual of man helping a woman to get in a bus.,00.09,00.00,00.00
100010151700001371,THE ITALIAN JOB,4,Added Anti - Smoking Disclaimer  Dhuaan  in the beginning and middle of the film. Added Anti  Smoking Static Scroll  Smoking Kills wherever Smoking occurs in the film.,00.00,00.00,02.00
100010151700001423,MAN ON A LEDGE,1,Replaced New Anti smoking disclaimer in the beginning of the movie and middle of the movie,00.00,00.00,00.00
100010151700001423,MAN ON A LEDGE,2,Deleted the visual of closeup cleavage of two lady (Black dress and Red dress) wherever it occurs,00.48,00.00,00.00
100010151700001423,MAN ON A LEDGE,3,Deleted the visual of bikini shot in red,00.13,00.00,00.00
100010151700001806,THE POST,1,Added anti smoking disclaimer and scroll during the smoking scene and disclaimer before the main film and after the interval,00.00,02.16,00.00
100010151700001806,THE POST,2,Muted the words son of a bitch appearing twice in the film.,00.00,00.00,00.00
100010151700001806,THE POST,3,Muted the word fucker,00.00,00.00,00.00
100010101700009196,SHIKARI,1,Added a disclaimer in the beginning that the film is meant for entertainment purpose only and the names of celebrities used in the film do not intent to hurt their sentiments.,00.00,00.10,00.00
100010101700009196,SHIKARI,2,Reduced the love making scene by 50 between Raghu and Savita especially deleting the visuals of body movements when the boy is over the girl.,00.05,00.00,00.00
100010101700008890,MUKKABAAZ,1,Replaced the word Gorakshak with Bahubaali.,00.00,00.00,00.00
100010101700008890,MUKKABAAZ,2,Replaced the word Jai Shriram with Bol Inhe Maarne Le Ja Raha tha.,00.00,00.00,00.00
100010101700008890,MUKKABAAZ,3,Added disclaimer of sensitisation towards people of special needs .,00.00,00.00,00.00
100010151700001597,BLADE RUNNER 2049,1,"Muted the word FUCK15.16, 51.38, 1.04.55, 1.24.49, 1.24.57 1.25.35 PRICK 16.59,BASTARD 17.05,WHISKEY 1.53.16, 1.53.21",00.01,00.01,00.00
100010151700001597,BLADE RUNNER 2049,2,Deleted the visual of man beating another man.,00.11,00.00,00.00
100010151700001597,BLADE RUNNER 2049,3,Deleted the visual of man washing eyeball.,00.09,00.00,00.00
100010151700001597,BLADE RUNNER 2049,4,Deleted the visual of man opening the door. Fuck is written on the door.,00.05,00.00,00.00
100010151700001597,BLADE RUNNER 2049,5,Deleted the visual of man looking at this wound. How wasdetoxified water,00.16,00.00,00.00
100010151700001597,BLADE RUNNER 2049,6,Deleted the visual of skeleton. Your boxmorton,00.04,00.00,00.00
100010151700001597,BLADE RUNNER 2049,7,Deleted the visual of skeleton. no breaksate it,00.59,00.00,00.00
100010151700001597,BLADE RUNNER 2049,8,Deleted the visual of man and woman walking. Man is looking at the mannequin The outer,00.15,00.00,00.00
100010151700001597,BLADE RUNNER 2049,9,Deleted the visual of glass moving.,00.05,00.00,00.00
100010151700001597,BLADE RUNNER 2049,10,Deleted the visual of blood flowing on the body.,00.02,00.00,00.00
100010151700001597,BLADE RUNNER 2049,11,Deleted the visual of kissing scene.,00.03,00.00,00.00
100010151700001597,BLADE RUNNER 2049,12,Deleted the visual of women standing in vulgar dresses. The manhe knows,00.30,00.00,00.00
100010151700001597,BLADE RUNNER 2049,13,"Deleted the visual of three girls come to man. hello, helloits fine",00.15,00.00,00.00
100010151700001597,BLADE RUNNER 2049,14,Deleted the visual of killing scene.,00.09,00.00,00.00
100010151700001597,BLADE RUNNER 2049,15,Deleted the visual of man breaking backbone of another man.,00.11,00.00,00.00
100010151700001597,BLADE RUNNER 2049,16,Deleted the visual of man punching another man. I thinklong memory,00.04,00.00,00.00
100010151700001597,BLADE RUNNER 2049,17,Deleted the visual of kissing scene.,00.20,00.00,00.00
100010151700001597,BLADE RUNNER 2049,18,Deleted the visual of statue. Tilt up400 feet,00.09,00.00,00.00
100010151700001597,BLADE RUNNER 2049,19,Deleted the visual of two women breaking the glass. where is he,00.08,00.00,00.00
100010151700001597,BLADE RUNNER 2049,20,Deleted the visual of naked statues.,00.10,00.00,00.00
100010151700001597,BLADE RUNNER 2049,21,Deleted the visual of dog,00.02,00.00,00.00
100010151700001597,BLADE RUNNER 2049,22,Deleted the visual of blood coming out from mans mouth.,00.17,00.00,00.00
100010151700001597,BLADE RUNNER 2049,23,Deleted the visual of injured man.,00.14,00.00,00.00
100010151700001597,BLADE RUNNER 2049,24,Deleted the visual of skeleton. I needher womb,00.14,00.00,00.00
100010151700001597,BLADE RUNNER 2049,25,Deleted the visual of killing scene.,00.09,00.00,00.00
100010151700001597,BLADE RUNNER 2049,26,Deleted the visual of man pressing the throat of woman.,00.59,00.00,00.00
100010101700008434,MOHAN VADANI.,1,Muted the word GHANTA,00.00,00.00,00.00
100010101700008434,MOHAN VADANI.,2,Blurred the liquor bottle label,00.00,00.00,00.00
100010101700008434,MOHAN VADANI.,3,Added Rahul Dravids new anti smoking disclaimer after interval.,00.00,02.11,00.00
100010101700004944,MAWAALI,1,"Muted the words  Saala, Saale, Harami ke, Dogala, Kamine Sound Only",00.00,00.00,00.00
100010101700004944,MAWAALI,2,Deleted the visuals of stabbing knife to police man. 00:02 Sec.,00.02,00.00,00.00
100010101700004944,MAWAALI,3,Deleted the visuals of the song. Sach kahati hu mai sanam 05:05 Sec.,05.05,00.00,00.00
100010101700004944,MAWAALI,4,"Deleted the visuals of the song Julum kare, Julum Kare hai 03:33 Sec.",03.33,00.00,00.00
100010101700004944,MAWAALI,5,Deleted the visuals of the man burning in fire and villains are laughing 00:18 Sec.,00.18,00.00,00.00
100010101700004944,MAWAALI,6,Deleted the visuals of the sword stabbed in mans stomach and he screaming. 00:35 Sec.,00.35,00.00,00.00
100010151700001879,"HS FILM , LLC  MOLLY SMITH",1,"Mutedreplacedelete the words Mother Fucker, Bastard, Asshole  Son of a Bitch wherever they occur.",00.00,00.00,00.00
100010151700001879,"HS FILM , LLC  MOLLY SMITH",2,Blurred the liquor label wherever it occurs.,00.00,00.00,00.00
100010151700001879,"HS FILM , LLC  MOLLY SMITH",3,"Added Anti-smoking disclaimer in the beginning ,in the middle and smoking scroll wherever smoking scene appears.",00.00,02.10,00.00
100010151700001879,"HS FILM , LLC  MOLLY SMITH",4,Submitted undertaking for using other than English language on Rs. 100- stamp paper,00.00,00.00,00.00
100010101700002364,LAJAWAB PRODUCTION - MUMBAI,1,Deleted the visuals of man watching kissing scene on TV.,00.37,00.00,00.00
100010101700002364,LAJAWAB PRODUCTION - MUMBAI,2,Deleted the visuals of man watching kissing scene on TV.,00.20,00.00,00.00
100010101700008843,UV FILMS - MUMBAI,1,Inserted smoking static message wherever smoking scene is appeared.,00.00,00.00,00.00
100010151700000839,ELECTRIC ENTERTAINMENT,1,Added disclaimer- The Film does not promte Cyber Crime in any Manner and hacking is punishable under the Law.,00.00,00.00,00.00
100010151700000839,ELECTRIC ENTERTAINMENT,2,Muted the word Asshole,00.00,00.00,00.00
100010151700000839,ELECTRIC ENTERTAINMENT,3,Muted the word In the Balls spoken for testicles. .,00.00,00.00,00.00
100010151700000839,ELECTRIC ENTERTAINMENT,4,Muted word Fucking,00.00,00.00,00.00
100010151700000839,ELECTRIC ENTERTAINMENT,5,Muted word Dick,00.00,00.00,00.00
100010151700001366,TO WALK INVISIBLE,1,"Breast 02:16:43:06, 02:16:48:02",00.00,00.00,00.00
100010151700001366,TO WALK INVISIBLE,2,"Fuck 01:59:21:17,",00.00,00.00,00.00
100010151700001366,TO WALK INVISIBLE,3,"Fucking 01:05:36:06, 01:43:34:10,",00.00,00.00,00.00
100010151700001366,TO WALK INVISIBLE,4,"Bastard 01:08:43:15,",00.00,00.00,00.00
100010151700001366,TO WALK INVISIBLE,5,Deleted Visuals of Couple making out on the couch 02:13:34:05 to 02:13:36:05,00.02,00.00,00.00
100010151700001366,TO WALK INVISIBLE,6,Deleted Visuals of Couple making out on the couch 02:14:05:24 to 02:14:24:15,00.19,00.00,00.00
100010101700007068,CHARUSHEELA,1,"Deleted the song Antakshari Ek Vidado, Kanta Laga, Sheela Ki lawani, Yanta warudani Vedanta, Katavallu Yampatu)",02.43,00.00,00.00
100010101700008229,MORESHWAR PRODUCTIONS - THANE,1,Inserted smoking disclaimer in the beginning of the film and after interval of the film. Also add the smoking static message wherever smoking scene is appeared.,00.00,00.00,00.00
100010101700008229,MORESHWAR PRODUCTIONS - THANE,2,Muted the word Bai and Batli,00.00,00.00,00.00
100010101700008229,MORESHWAR PRODUCTIONS - THANE,3,"Muted the word saali, chya aichi, tichya aichi wherever it occurs in the film.",00.00,00.00,00.00
100010101700008605,SUN INDIA FILMS - AHEMADNAGAR,1,Muted the word GOVERNMENT,00.00,00.00,00.00
100010101700008605,SUN INDIA FILMS - AHEMADNAGAR,2,Muted the words MAALITEMRAPCHIK,00.00,00.00,00.00
100010101700008605,SUN INDIA FILMS - AHEMADNAGAR,3,Muted the word SARKAR NE,00.00,00.00,00.00
100010101700008605,SUN INDIA FILMS - AHEMADNAGAR,4,Replaced the word HIJADA with the word KINNAR,00.00,00.00,00.00
100010101700008605,SUN INDIA FILMS - AHEMADNAGAR,5,Deleted the visual and dialogue  JO PARYANT CHAMDI KADAK.......YEIL AAMCHYA RANGELA,00.07,00.00,00.00
100010101700008605,SUN INDIA FILMS - AHEMADNAGAR,6,Added static anti smoking scroll on the smoking scene.,00.00,00.00,00.00
100010101700008601,MEDAL PET NAHI BHARTA,1,"Added The names of Brand partners,Media partners  music co.",00.00,00.00,00.00
100010151700001744,WU KONG,1,Inserted Hindi Sub titles for chinese songs wherever it occurs,00.00,00.00,00.00
100010151700001744,WU KONG,2,Added caption in the film that it is work of fiction and all characters imaginary .,00.00,00.05,00.00
100010101700008863,KUCHH BHEEGE ALFAAZ,1,Increased the font size of anti smoking scroll.,00.00,01.15,00.00
100010151700001139,ARNON MILCHAN,1,"Muted the word ASS HOLE  ASS - 01:04:33, 01:46:17, 01:51:57, 02:46:50, 02:49:20, 03:01:18, 03:01:43",00.00,00.00,00.00
100010151700001139,ARNON MILCHAN,2,"Muted the word BITCH - 01:04:52, 02:10:29, 02:49:43",00.00,00.00,00.00
100010151700001139,ARNON MILCHAN,3,"Muted the word FUCKER  FUCK  FUCKING  FUCK - 01:39:55, 02:09:57, 02:10:28, 02:15:01, 02:15:02, 02:38:11, 02:48:47, 02:48:48, 02:57:22, 03:11:01, 03:11:53, 03:11:55, 03:12:08, 03:12:19, 03:38:20, 03:38:36, 03:38:46, 03:38:48, 03:38:50, 03:39:24,",00.00,00.00,00.00
100010151700001139,ARNON MILCHAN,4,Muted the word TOOS - 01:40:45,00.00,00.00,00.00
100010151700001139,ARNON MILCHAN,5,"Muted the word SCREW - 01:46:19, 02:47:38, 03:39:01, 03:52:24",00.00,00.00,00.00
100010151700001139,ARNON MILCHAN,6,Muted the word HAND JOB - 01:53:41,00.00,00.00,00.00
100010151700001139,ARNON MILCHAN,7,Muted the word MOTHER - 02:14:25,00.00,00.00,00.00
100010151700001139,ARNON MILCHAN,8,Muted the word SON OF BITCH - 02:36:55,00.00,00.00,00.00
100010151700001139,ARNON MILCHAN,9,Muted the word COCK - 02:47:07,00.00,00.00,00.00
100010151700001139,ARNON MILCHAN,10,"Muted the word BASTARD - 02:49:16, 03:05:14, 03:12:41",00.00,00.00,00.00
100010151700001139,ARNON MILCHAN,11,Muted the word DICK - 03:10:22,00.00,00.00,00.00
100010151700001139,ARNON MILCHAN,12,"Muted the word BALLS - 03:44:59, 03:54:01",00.00,00.00,00.00
100010151700001139,ARNON MILCHAN,13,01:05:43 - 01:06:05 - Deleted the visual of nude paintings on the wall,00.22,00.00,00.00
100010151700001139,ARNON MILCHAN,14,01:12:25 - 01:12:57 - Deleted the visual of ladys breast is visible  the man rubbing gun in it,00.32,00.00,00.00
100010151700001139,ARNON MILCHAN,15,01:15:30 - 01:15:36 - Deleted the visual of face with full of blood,00.06,00.00,00.00
100010151700001139,ARNON MILCHAN,16,01:15:46 - 01:15:50 - Deleted the visual of bullet hits the head  blood coming out,00.04,00.00,00.00
100010151700001139,ARNON MILCHAN,17,01:38:36 - 01:38:46 - Deleted the visual of girl is undressing her,00.10,00.00,00.00
100010151700001139,ARNON MILCHAN,18,01:39:08 - 01:39:24 - Deleted the visual of old man is peeing,00.16,00.00,00.00
100010151700001139,ARNON MILCHAN,19,01:47:59 - 01:50:19 - Deleted the visual of boy  girl in toilet showing each other private part,02.20,00.00,00.00
100010151700001139,ARNON MILCHAN,20,01:51:27 -01:51:32 - Deleted the dialogue drop the ...... your gate,00.04,00.00,00.00
100010151700001139,ARNON MILCHAN,21,01:54:39 - 01:54:44 - Deleted the visual of girls side boob is visible,00.05,00.00,00.00
100010151700001139,ARNON MILCHAN,22,01:58:01 - 01:58:11 - Deleted the visual of couples having sex,00.10,00.00,00.00
100010151700001139,ARNON MILCHAN,23,01:58:48 - 01:59:03 - Deleted the visual of boy is going to make love with mandy,00.14,00.00,00.00
100010151700001139,ARNON MILCHAN,24,01:59:16 - 01:59:28 - Deleted the sentence will you ....... cum too fast,00.12,00.00,00.00
100010151700001139,ARNON MILCHAN,25,01:59:43 - 01:59:45 - Deleted the visual of boy is coming out after having sex,00.03,00.00,00.00
100010151700001139,ARNON MILCHAN,26,02:00:03 - 02:01:03 - Deleted the visual of boy  girl making love,01.00,00.00,00.00
100010151700001139,ARNON MILCHAN,27,02:10:29 - 02:10:54 - Deleted the visual of fight where boys are bitten by young people,00.24,00.00,00.00
100010151700001139,ARNON MILCHAN,28,02:11:03 - 02:11:11 - Deleted the visual of punching boys crotch,00.07,00.00,00.00
100010151700001139,ARNON MILCHAN,29,02:33:32 - 02:34:14 - Deleted the visual of lady is laying nude in the van,00.42,00.00,00.00
100010151700001139,ARNON MILCHAN,30,02:38:37 - 02:38:44 - Deleted the visual of wild kissing,00.07,00.00,00.00
100010151700001139,ARNON MILCHAN,31,02:38:57 - 02:39:29 - Deleted the visual of man is rubbing his face in boobs,00.31,00.00,00.00
100010151700001139,ARNON MILCHAN,32,02:47:52 - 02:47:57 - Deleted the visual of guy showing his middle finger,00.05,00.00,00.00
100010151700001139,ARNON MILCHAN,33,02:49:46 - 02:50:14 - Deleted the visual of man is raping the woman,00.28,00.00,00.00
100010151700001139,ARNON MILCHAN,34,02:51:16 - 02:51:39 - Deleted the visual of man is raping the woman,00.24,00.00,00.00
100010151700001139,ARNON MILCHAN,35,02:53:09 - 02:53:11 - Deleted the visual of shoot in the eye,00.02,00.00,00.00
100010151700001139,ARNON MILCHAN,36,03:09:15 - 03:09:28 - Deleted the visual of man is touching woman breast,00.13,00.00,00.00
100010151700001139,ARNON MILCHAN,37,03:10:57 - 03:10:59 - Deleted the visual of man is checking baby is boy or girl,00.02,00.00,00.00
100010151700001139,ARNON MILCHAN,38,03:11:02 - 03:11:12 - Deleted the visual of man is checking baby is boy or girl,00.09,00.00,00.00
100010151700001139,ARNON MILCHAN,39,03:14:21 - 03:14:38 - Deleted the visual of ladies were wearing transparent dress,00.17,00.00,00.00
100010151700001139,ARNON MILCHAN,40,03:14:51 - 03:14:52 - Deleted the visual of ladies were wearing transparent dress,00.02,00.00,00.00
100010151700001139,ARNON MILCHAN,41,03:15:05 - 03:15:08 - Deleted the visual of ladys side boob is visible,00.02,00.00,00.00
100010151700001139,ARNON MILCHAN,42,03:15:45 - 03:15:49 - Deleted the visual of ladys boob is visible,00.04,00.00,00.00
100010151700001139,ARNON MILCHAN,43,"03:16:56 - 03:20:16 - Deleted the visual, boys are unzipping there pants  lady is looking there private parts",03.20,00.00,00.00
100010151700001139,ARNON MILCHAN,44,03:28:25 - 03:28:43 - Deleted the visual of couple kissing,00.18,00.00,00.00
100010151700001139,ARNON MILCHAN,45,03:28:58 - 03:30:45 - Deleted the visual of lady is raped by the man,01.47,00.00,00.00
100010151700001139,ARNON MILCHAN,46,03:30:52 - 03:30:59 - Deleted the visual of man exits from car  wearing his pant,00.09,00.00,00.00
100010151700001139,ARNON MILCHAN,47,03:31:15 - 03:31:17 - Deleted the visual of ladys boobs are visible,00.03,00.00,00.00
100010151700001139,ARNON MILCHAN,48,03:34:43 - 03:34:47 - Deleted the visual of nude painting on the wall,00.04,00.00,00.00
100010151700001139,ARNON MILCHAN,49,03:41:38 - 03:41:40 - Deleted the visual of bullet hits  blood splatter,00.02,00.00,00.00
100010151700001139,ARNON MILCHAN,50,03:47:26 - 03:47:32 - Deleted the visual of couple kissing on beach,00.06,00.00,00.00
100010101700007692,RK DUGGAL STUDIOS - MUMBAI,1,KISSING SCENE,00.06,00.00,00.00
100010101700007692,RK DUGGAL STUDIOS - MUMBAI,2,KISSING SCENE,00.51,00.00,00.00
100010101700007692,RK DUGGAL STUDIOS - MUMBAI,3,Violence,00.09,00.00,00.00
100010101700007692,RK DUGGAL STUDIOS - MUMBAI,4,Violence,00.16,00.00,00.00
100010101700007692,RK DUGGAL STUDIOS - MUMBAI,5,Violence,00.01,00.00,00.00
100010101700007692,RK DUGGAL STUDIOS - MUMBAI,6,Violence 1,00.03,00.00,00.00
100010101700007692,RK DUGGAL STUDIOS - MUMBAI,7,Violence,00.01,00.00,00.00
100010101700007692,RK DUGGAL STUDIOS - MUMBAI,8,Violence 1,00.01,00.00,00.00
100010101700007692,RK DUGGAL STUDIOS - MUMBAI,9,Violence 3,00.06,00.00,00.00
100010101700007692,RK DUGGAL STUDIOS - MUMBAI,10,Violence,00.04,00.00,00.00
100010101700007692,RK DUGGAL STUDIOS - MUMBAI,11,Violence 1,00.03,00.00,00.00
100010101700007692,RK DUGGAL STUDIOS - MUMBAI,12,Violence,00.01,00.00,00.00
100010101700007692,RK DUGGAL STUDIOS - MUMBAI,13,Violence,00.01,00.00,00.00
100010101700007692,RK DUGGAL STUDIOS - MUMBAI,14,Violence,00.01,00.00,00.00
100010101700007692,RK DUGGAL STUDIOS - MUMBAI,15,Violence,00.01,00.00,00.00
100010101700008924,LUX VENUS,1,Deleted the word Dhobi including title of the film.,00.00,00.00,00.00
100010101700008133,MONER MAJHE TUMI,1,Inserted new smoking disclaimer after interval of the film.,00.00,01.04,00.00
100010101700008133,MONER MAJHE TUMI,2,Muted the word Bombay,00.00,00.00,00.00
100010101700008133,MONER MAJHE TUMI,3,Deleted the visuals of snorting of drug (Replaced with woman drinking wine),00.10,00.10,00.00
100010101700008133,MONER MAJHE TUMI,4,Deleted the visuals of lip to lip kissing scene (Replaced with sea waves and heroine bathing under waterfall).,00.07,00.07,00.00
100010101700009617,PADMAN,1,Added voice over in Hindi for disclaimer 1,00.10,00.10,00.00
100010101700009617,PADMAN,2,Muted the word Maal,00.00,00.00,00.00
100010101700003379,SHRIHARI MOVIES - BULDANA,1,Muted the word HARAMKHOR.,00.00,00.00,00.00
100010101700003379,SHRIHARI MOVIES - BULDANA,2,Replaced the word SATVI with Bas.,00.00,00.00,00.00
100010151700001326,ALMOST CHRISTMAS,1,"Muted the word ASS - 01:11:03:24, 01:11:15:15, 01:11:33:12, 01:11:38:19, 01:11:22:06, 01:23:04:08, 01:23:40:06, 01:23:41:24, 01:23:48:12, 01:23:53:02, 01:26:44:20, 01:27:08:23, 01:36:30:08, 01:38:52:07, 01:41:07:22, 01:41:41:08, 01:41:42:15, 02:05:11",00.00,00.00,00.00
100010151700001326,ALMOST CHRISTMAS,2,"Muted the word Bitch -01:11:47:13, 01:27:01:13, 01:27:03:06, 01:58:43:03, 02:06:12:17, 02:22:50:08, 02:22:51:21, 02:22:53:01, 02:22:53:12, 02:22:54:01, 02:22:54:13, 02:22:55:07, 02:22:56:11, 02:22:57:15, 02:41:00:14, 02:41:02:19, 02:41:39:07",00.00,00.00,00.00
100010151700001326,ALMOST CHRISTMAS,3,Muted the word Bastards - 01:23:37:05,00.00,00.00,00.00
100010151700001326,ALMOST CHRISTMAS,4,"Muted the word Asses - 01:26:28:07, 01:26:42:04, 01:26:49:15, 01:26:53:00",00.00,00.00,00.00
100010151700001326,ALMOST CHRISTMAS,5,Muted the word Bitches - 02:41:33:24,00.00,00.00,00.00
100010151700001326,ALMOST CHRISTMAS,6,Muted the word Balls - 02:41:20:09,00.00,00.00,00.00
100010151700001326,ALMOST CHRISTMAS,7,"Muted the word Titty - 02:41:31:02, 02:41:38:13",00.00,00.00,00.00
100010151700001326,ALMOST CHRISTMAS,8,"Muted the word Titties - 01:38:59:15, 02:41:34:10",00.00,00.00,00.00
100010151700001326,ALMOST CHRISTMAS,9,Deleted scene of man pushing girls butt from behind - 01:36:47:21 to 01:36:58:00,00.10,00.00,00.00
100090151700000001,ISAAC THOMAS,1,"Added Disclaimer-All names, Characters and incidents portrayed are work of fiction and any similarity to any person (living or dead) is coincidental and unintentional. The film does not intend to hurt the feelingssentiments nor to",00.00,00.05,00.00
100090151700000001,ISAAC THOMAS,2,"Muted the words Bitch, Bitchy, Pussy, tits, dick, and Motherfucker wherever it occurs",00.00,00.00,00.00
100090151700000001,ISAAC THOMAS,3,Deleted the visual of private parts seen while alex takes Crystal to Bathroom,00.08,00.00,00.00
100010151700000899,EL GRINGO,1,Fuck  Hijo De Puta Chingo Cabron in Spanish  Shut the Fuck  Pendejos  Fuck Putos Chinga Carajo  Motherfucker  Bastards,00.00,00.00,00.00
100010151700000899,EL GRINGO,2,Ass Cock it  I fucked up  Son of a bitch  Su puta Madre  asshole  fucking Cabron Chingad  fuck up  puto sound like  fuck  Mierda,00.00,00.00,00.00
100010151700000899,EL GRINGO,3,Deleted the visual of woman keeping money in her bra.,00.03,00.00,00.00
100010151700000899,EL GRINGO,4,Deleted the visuals of fighting scenes.,00.06,00.00,00.00
100010151700000899,EL GRINGO,5,Deleted the visuals of blood shade.,00.03,00.00,00.00
100010151700000899,EL GRINGO,6,Deleted the visuals of blood shade.,00.04,00.00,00.00
100010151700000899,EL GRINGO,7,Deleted the visual closed up of bullet.,00.01,00.00,00.00
100010151700000899,EL GRINGO,8,Deleted the visuals of fighting scenes.,00.22,00.00,00.00
100010151700000899,EL GRINGO,9,Deleted the visual of extreme firing scenes.,00.56,00.00,00.00
100010151700000899,EL GRINGO,10,Deleted the visual closed up of wound.,00.10,00.00,00.00
100010151700000899,EL GRINGO,11,Deleted the visual of woman taking out her penty and tie it on Mans shoulder to stop blood gushing out from wound.,00.31,00.00,00.00
100010151700000899,EL GRINGO,12,Deleted the visual of of love making scenes.,01.38,00.00,00.00
100010151700000899,EL GRINGO,13,Deleted the visuals along with dialogue man abusing woman abusing and blood shade.,00.06,00.00,00.00
100010151700001377,DECOMPIS TRADING LIMITED,1,"Muted the words, Asshole,Fucks, Bastards, Sons of Bitches, Ass, Screw all of you(29) and Slut wherever spoken.",00.00,00.00,00.00
100010151700001377,DECOMPIS TRADING LIMITED,2,Deleted the close shots of gorybloody face of Butcher in the end and reduce the fight sequence by 50,01.32,00.00,00.00
100010151700001377,DECOMPIS TRADING LIMITED,3,Deleted the visuals of blood flowing of Sharks.,00.14,00.00,00.00
100010151700001377,DECOMPIS TRADING LIMITED,4,"Deleted the burning body of the soldier, shown twice.",00.11,00.00,00.00
100010151700001377,DECOMPIS TRADING LIMITED,5,Deleted the visuals of Blood and body on the floor.,00.08,00.00,00.00
100010151700001325,LOVING,1,"Muted the word Ass-01:24:34:05, 01:25:41:08",00.00,00.00,00.00
100010151700001325,LOVING,2,"Muted The word Bastards- 02:42:58:18,",00.00,00.00,00.00
100010151700001325,LOVING,3,Deleted scene of man throwing blood water from bucket 01:21:08:12 to 01:21:18:18,00.11,00.00,00.00
100010101700007488,DUM,1,added anti smoking video at start and at interval. also add anti smoking scroll wherever smoking scenes occurs,00.00,01.20,00.00
100010101700009709,HURE PUJARAN TARA SOORNI,1,Added a disclaimer that the as Gujarat is liquor prohibited state. The visuals of drinking in the movie does not intent to promote or encourage drinking in any manner,00.00,00.05,00.00
100010101700009709,HURE PUJARAN TARA SOORNI,2,Added smoking scroll at 1.50.20 and wherever it appeares in the film,00.00,00.00,00.00
100010101700008333,SAMARTHS FILMS - SOLAPUR,1,Added All views and opinions expressed by people are their personal opinions with regard to questions asked of their respective interviews. This documentary film has no intention to malign the image reputation of any person living or dead Community,00.00,00.00,00.00
100010151700001425,55 STEPS,1,Deleted the visual of nudity.,00.01,00.00,00.00
100010151700001425,55 STEPS,2,Deleted the visual of torturing a woman.,00.10,00.00,00.00
