100030102000000661,16
100020101700000630,23
100030102100000683,21
100090101800000491,1
100010151800001760,1
100030842400000476,40
100070101900000094,1
100080101700000143,1
100030101800000159,2
100070101800000516,6
100020102000000199,2
100030101900000474,7
100080101800000112,33
100070842400000036,2
100030101700001032,3
100030842300003374,8
100040842400000021,2
100010101800026583,6
100030101700000204,12
100080101800000256,4
100070101700000319,5
100090842200000036,8
100010842400006699,2
100030102100000570,20
100090101900000085,1
100030101800001833,4
100070842300000406,1
100020101800000221,3
100010101700008301,8
100070842400001326,4
100070842400000668,4
100010152000000237,1
100030101700000169,10
100050101700001061,1
100020842200000638,4
100030101900002587,1
100020101700000741,4
100020102000000129,3
100010151800001335,1
100070101700000520,12
100070101900000623,1
100050101900001677,2
100010842100001702,2
100030101800001033,10
100080102100000017,11
100070101900000285,4
100030101700000162,10
100010102000005655,1
100030101700000302,6
100050101700001025,11
100070101800000440,3
100070101800000689,1
100040101800000052,4
100070101800000651,8
100010842200010270,1
100030842300000098,11
100020101800000957,3
100010842300012241,6
100010151800001472,21
100010151700001806,3
100050101700000655,2
100010842200010965,2
100090842300000782,1
100070102100000260,14
100070102000000097,7
100090101900000374,10
100010842400006819,2
100070101700000486,4
100070842300000341,2
100030101800001015,2
100080101700000138,1
100020101800000340,1
100070101700000255,15
100030102100000219,3
100080101800000278,5
100030101900002911,4
100030102000000168,24
100070101800001015,11
100030842300000431,3
100010101700003854,2
100030152000000054,1
100070101900000189,4
100070842400000433,1
100020101800000428,68
100070842400000747,6
100030102000000209,17
100050842300000563,1
100010101700006639,15
100010101800026519,2
100020101800000070,5
100080842200000415,2
100030101700000154,5
100010152100000078,2
100030101900002895,25
100080101700000196,1
100010151800001043,2
100070102000000334,6
100080842100000058,2
100070842400000260,1
100070842400000775,9
100020842200000019,4
100020102000000239,45
100010842100001372,4
100010152000000156,10
100020101800000374,1
100070101700000321,2
100010151800001354,1
100020842100000003,13
100090101900000092,23
100010842100002137,1
100040101800000032,3
100070101700000107,1
100090101900000393,2
100030842200000335,5
100030842400001561,5
100010842100000962,6
100070101800000356,4
100090102000000182,12
100030102100000614,1
100070102000000566,2
100030102100000896,2
100030101800001067,12
100030101900002890,17
100070101900000820,18
100030101900002973,9
100070101900000940,2
100030101700001032,7
100070101800000538,10
100080101700000093,8
100070101900000563,8
100080101700000204,1
100030151900000011,4
100090842400000047,19
100030101900000102,9
100010101700009774,2
100020842400000329,4
100090842400000256,4
100030102100000457,5
100090101900000279,1
100070101800001067,5
100030842400000438,1
100010101900013179,2
100020101800000221,18
100010151700001326,2
100070101900000465,5
100070101800001070,2
100070101800000519,2
100090101900000293,1
100010101900013382,2
100010842200000254,1
100010101800024806,1
100070101900000820,4
100090102000000178,6
100020102100000184,4
100030102100000202,8
100070101800000195,1
100070842300001511,9
100070842200001604,2
100020842400000632,1
100010101800026169,2
100010151800001341,3
100010151800001383,9
100030101900001097,14
100070101800001015,5
100010842100001589,5
100070101800000113,2
100030102000000644,35
100030842400000490,8
100020842400000133,7
100070842400000386,2
100010152000000102,30
100020842300000199,11
100020101900000450,2
100020101900000127,1
100030101900000762,4
100010842200005406,2
100010101700008605,2
100010842200011673,2
100020102000000341,11
100020842100000031,6
100030842400000108,6
100010101800026194,9
100090101800000219,8
100010152100000044,7
100070101700000852,1
100010842300010509,10
100070101800000345,3
100030101700000852,1
100070842300000262,1
100020842200000416,1
100010151700001328,3
100010842200006898,2
100020102100000250,15
100070101700000539,4
100010102100000271,1
100030842400001307,2
100030102000000930,14
100020842300000088,20
100020842100000090,5
100020102100000247,9
100010101900012834,4
100070842400000036,12
100030842400001094,5
100030101700001090,3
100070842400000278,4
100020101700000351,1
100020101800000483,4
100020101700000629,10
100020101800000595,4
100070101900000645,3
100030102000000645,16
100070101700000603,3
100080101800000223,1
100070102000000097,1
100030101900002895,21
100050842200000515,2
100010842200003075,2
100030102000000117,2
100010101700006763,3
100070101800000004,4
100030101800000763,10
100070101800000477,6
100010151700001377,4
100010101800025735,3
100020101800000210,1
100010842200004316,1
100020101700000285,4
100020101800000743,8
100080842400000258,13
100010101800022144,10
100080101800000125,32
100020842200000063,1
100070101800000897,1
100020102000000153,31
100010101800025001,6
100050102000000573,3
100050151900000072,2
100010152000000102,8
100040101800000032,4
100010152000000192,15
100020101800000225,11
100070101700000455,6
100030101900000515,1
100090101900000486,3
100020101800000428,10
100010151800001383,6
100030101900000605,2
100070102100000494,2
100070101800000319,9
100010101800021003,16
100020101700000188,8
100070101700000293,3
100070842200001425,1
100070102000000490,1
100050842100000350,1
100090101900000480,1
100020101700000630,1
100010842100002852,5
100010842100002895,13
100030101700001337,1
100070842200000155,2
100080101800000305,3
100010101700007192,1
100030101900000960,3
100020102100000184,53
100020842300000199,5
100010101900014744,5
100020101800000070,24
100020101800000428,62
100070842400000580,8
100070101700000673,9
100020101800000638,5
100090101900000084,2
100020102000000489,4
100070842100000142,1
100070101800001084,5
100020101800000510,6
100010842400007616,2
100030102000000863,16
100080842300000266,2
100050101900000694,1
100080101700000067,1
100070842300001353,1
100070842400000674,2
100070101700000806,5
100070842400001035,2
100070101900000101,9
100030101700000201,8
100030101900000572,2
100010151800001472,35
100010151800000038,5
100030842400001390,5
100070842300000168,8
100040101800000078,3
100020101800000754,2
100020101900000411,8
100030101900001273,25
100030101900002052,9
100030102000000851,3
100070101900000895,11
100030842400001132,3
100030102000000646,35
100070101700000849,4
100070101800000440,1
100020101700000143,2
100070101900000379,3
100020842200000235,9
100030101700001090,7
100030101700001141,2
100020101700000630,173
100070101800000020,1
100070101800000499,2
100030102000001178,4
100020842400000133,1
100030101700000603,1
100020842200000151,3
100070842400000596,2
100070101700000603,7
100030842400001994,4
100020101800000519,8
100030102100000457,24
100070101900000267,1
100020101800000675,3
100010151700001465,10
100010101700006763,7
100070101800001106,5
100070102000000555,2
100030102100000480,3
100070101900000851,3
100080101800000083,5
100010152100000044,1
100030101800000867,1
100010842300011234,2
100080101700000059,3
100030842400001530,3
100040101900000075,1
100020842300000088,17
100030101900000111,2
100070101700000229,2
100070101900000512,5
100070842400000369,5
100040102000000021,2
100020102000000197,4
100090101900000245,1
100080842100000129,20
100080101800000125,28
100070101900000683,9
100030101800000474,3
100010101900012581,2
100010842200011855,5
100070842300001519,19
100090101800000137,17
100030102000000644,18
100030101700001309,3
100010842300011946,3
100070101900000682,9
100080102100000017,20
100010842400008638,3
100050102000000780,1
100010842200000100,5
100020101800000916,4
100070842300001087,3
100020101700000840,4
100070101800000254,2
100030101800000481,2
100010101900012846,1
100070101700000673,6
100070101700000351,5
100030102100000913,7
100090101700000086,7
100070842400000225,6
100010842200006898,12
100030102000000792,11
100010842300006957,1
100030102000000735,12
100030102000000644,4
100080101800000125,9
100030842300003123,2
100070101800000708,6
100020842400000435,57
100010842400008892,1
100030101700000256,8
100070842200000243,3
100070842500000085,10
100020101800000168,26
100010151700001525,2
100010101800021183,11
100050152000000006,1
100010102000002289,4
100020101700000494,8
100020101800000103,13
100070101800000978,7
100030101900002052,6
100030102000001014,4
100010101900012364,1
100020101800000331,11
100020101700000453,10
100070102000000316,1
100020101800000568,2
100020101800000534,1
100070101700000521,1
100030842400000590,1
100050842300000179,2
100030842400000476,56
100020842200000235,6
100030842200000191,14
100030101700000542,11
100070101700000796,2
100070101900000895,5
100030102000000782,3
100020842400000435,50
100020842100000353,63
100030842400000715,3
100080101700000085,7
100030101800002859,1
100030102000000209,15
100020101700000209,5
100030101700001333,3
100090101900000398,2
100090101900000094,3
100030102100000769,10
100020101900000403,7
100010842400008490,3
100070102100000294,2
100010842300010299,10
100050842100000338,1
100030101800002770,7
100010151800001408,9
100030101900001273,21
100030102100000683,18
100070101900000130,6
100020101800000667,2
100030101700000155,8
100030102000000730,7
100010101900013849,7
100070101700000551,3
100080101700000090,2
100080842400000132,9
100070102000000521,1
100070842400000248,5
100020101800000158,6
100020101900000238,3
100030101800000426,19
100040101800000078,4
100050842100000371,2
100030101900002895,38
100030102000000768,9
100010101800025002,8
100030842400000025,3
100070101900000682,6
100070842400000064,5
100030842400001215,3
100010151800001494,7
100070842400000621,1
100030101800000811,4
100020101800000428,80
100010101800022673,10
100030102100000683,4
100020102000000239,11
100080842400000221,4
100050101800001825,2
100030101800000008,13
100070842100000506,2
100020101800000610,9
100030102100000469,19
100030102100000540,3
100030101800001127,3
100070101900000376,1
100030102100000364,25
100010842200000217,7
100050102000000595,10
100030101700001309,7
100010842300011946,7
100050842300000332,11
100010151800000942,6
100030102000000789,2
100070101700000847,5
100070101700000603,1
100030101900000647,2
100010151700001139,16
100030102000000930,8
100070101700000920,1
100020101900000759,1
100030102000000814,14
100010101800026140,1
100070101900000234,2
100030101900000572,12
100010151800001889,6
100010151800001472,18
100070101700000450,3
100010101700008890,1
100010152000001105,15
100080101900000252,1
100010101800021183,5
100030101700001289,13
100030102000000656,2
100030101800000474,4
100070101800000902,3
100020101800000754,12
100020101800000428,79
100010842400008715,5
100070102000000135,2
100020101700000790,1
100030102000000646,18
100020102000000341,20
100020842200000252,10
100010842100001759,5
100070101900000648,2
100030101700000542,5
100070842300001087,4
100080102100000017,17
100010102100000338,1
100030102000000293,1
100030102100000570,15
100010151800001472,4
100070842400000596,12
100010151700001601,1
100050101700001025,17
100090842400000104,16
100090101900000432,2
100010151700001597,12
100030842300000098,17
100020101700000589,2
100030101700000640,8
100010151800001408,6
100020102100000190,37
100020842200000252,62
100010101800023714,4
100030102000000782,7
100030102000000646,4
100070842400000301,3
100030102100000913,1
100070101700000380,3
100010152000000040,27
100010101800020676,22
100090101700000086,1
100020842100000353,58
100010842300007851,30
100030101900000273,4
100030101900002895,3
100070101700000241,6
100070101800000917,7
100030101900002587,13
100010101800023723,2
100020101900000460,2
100030101800000464,16
100010842400008490,7
100020101900000724,6
100010842100001521,2
100020102100000064,2
100070101700000656,8
100030842100000637,1
100080842400000068,95
100030842400001585,3
100010842300011860,3
100090101900000310,2
100080101800000372,2
100090102000000243,5
100070101800000978,1
100070101900000754,2
100010101800026305,3
100020842200000756,5
100090101900000239,2
100030102000000432,16
100030101800001006,1
100030842300003361,1
100030101900003090,1
100010101900013080,11
100020101700000550,1
100020101800000340,13
100080101700000085,1
100010101900007595,3
100020101800000320,1
100050842200000364,2
100030842400000898,3
100020101800000703,1
100010101800021594,3
100050842300000332,5
100020101900000361,1
100030842400001132,1
100010101700006743,67
100020101900000403,1
100070842400000923,9
100070101700000551,4
100010842200012464,1
100010151700001525,12
100030101800002770,1
100020101700000335,3
100090101700000240,1
100030101800001127,7
100030842400000476,49
100090101900000056,4
100070842400000273,6
100010102100000072,2
100030101900001401,1
100030102000000730,1
100010101900013849,1
100030101800000018,3
100010102000005132,1
100010101800022094,1
100030101800000733,10
100030842400002648,2
100070842200000433,1
100020842100000127,22
100030102100000364,21
100020101800000685,2
100070842400000462,3
100070101900000851,1
100070842300000246,1
100070101700000450,18
100070842400000391,6
100010151700001432,6
100010151800001494,1
100010151800001497,54
100030102100000540,4
100010842400006240,38
100030842100000951,2
100080101700000059,1
100020842300000367,2
100030101800000428,11
100050101900000419,1
100070842200000399,3
100020842300000678,2
100070842400000930,1
100070101700000506,8
100030101700000983,6
100010152100000057,17
100020101900000552,31
100070102100000270,9
100030101700001050,3
100020101800000896,3
100010842100001125,13
100010152000000192,21
100010102100000882,5
100010842200000217,1
100030102100000007,3
100020101800000091,7
100070101700000433,3
100070101800000128,1
100030842300000295,2
100010842300011946,1
100030842400000239,10
100030842400000279,3
100010101800025186,10
100010151800000884,31
100080101800000139,2
100070101700000704,7
100060101900000085,1
100050101800000086,8
100070842400000227,26
100070842400000073,10
100020102100000252,10
100070842400000301,7
100070101900000538,4
100080101800000166,1
100070101900000714,5
100010842200012137,3
100030101900002895,7
100070842400000246,6
100030101800001124,4
100020102000000341,17
100030102000001042,4
100010101800022143,8
100070101800000211,1
100010151800001325,2
100020102100000190,36
100070101800000937,2
100030101800000330,1
100030101700001037,2
100070101700000890,6
100030101700000383,1
100020842100000003,37
100040102100000021,4
100010842300011860,7
100010101700000464,2
100010151900002133,4
100010101800026305,7
100010101900013080,5
100070101700000380,4
100070842400000923,6
100020101900000204,1
100070101900000279,5
100010151800001343,2
100030101700000301,2
100070101800000067,2
100010842300011268,16
100010101800012460,2
100020101800000701,3
100070842400000159,6
100010842100001713,1
100030842400002660,1
100030101700000162,9
100030102000000656,12
100010101800021183,24
100070842300000228,2
100030101700000997,8
100030842400000192,1
100010102000005328,5
100030842400001585,4
100070101800000917,1
100070102000000135,12
100020842300000088,15
100010101800026395,3
100010842200011597,2
100030842400000589,1
100070101900001009,6
100010842400006240,3
100050101800001265,2
100030101700000180,8
100010102100000464,3
100090101900000374,9
100090842300000758,3
100010842300010284,18
100020101800000922,1
100030102000000792,20
100010842400005888,2
100030101700000618,8
100060101800000030,3
100030101900000512,11
100010151800001497,31
100070102100000270,6
100010101700006262,2
100020101900000238,1
100010151800001446,15
100030101800000428,5
100040101900000059,3
100070101700000162,2
100070842400001345,3
100030102100000350,7
100010101800021183,20
100070101800001102,3
100080842200000042,10
100010151800001283,17
100020101700000669,2
100020101900000730,4
100010842200008918,4
100010102000004476,4
100020101800000331,20
100010152000001181,4
100050151900000003,1
100010151800001323,10
100010101700006743,55
100030101800001127,1
100070101900000478,4
100030101800000603,1
100010842300006120,2
100030842400001200,1
100010151800001188,9
100020101800000428,32
100010842100004033,5
100030101700000426,1
100070842400000527,2
100030101700001289,16
100030101700000338,10
100090101700000437,2
100030101900001273,3
100030101900002827,5
100010101900009599,2
100050101900000142,3
100020102100000184,57
100080101700000260,3
100010101700007068,1
100070101900000518,1
100070101800000902,1
100070842400000758,4
100010101700008541,2
100030101700001247,5
100030102100000007,4
100070101700000433,4
100090101800000205,1
100030842400000541,2
100010842300011029,5
100050101900000732,2
100090842300000766,4
100030842400000279,4
100070842400001004,6
100010101700008054,2
100020101700000630,13
100030101700001337,13
100030102000001189,14
100030842400001179,2
100020101800000091,1
100050842100000050,18
100070842400000908,2
100020102000000498,8
100070102100000098,1
100030102100000311,26
100020101800000837,5
100070101700000704,1
100070101700000537,1
100080842400000258,37
100020101800000701,7
100010842400006471,5
100010102100000516,3
100070101700000699,1
100020842100000003,36
100090102000000182,1
100020101800000070,15
100030102000000735,23
100090101900000330,4
100010842100002183,6
100020101700000687,34
100030151800000035,1
100070842300000370,1
100070101700000476,2
100070101800000442,4
100010151700000899,2
100010842100000801,4
100030101900000512,5
100010842400006240,7
100030101900000135,1
100010842400004177,5
100030102000001143,6
100070101900000678,3
100020842200000021,1
100020102000000415,1
100090102100000020,1
100020102000000223,2
100030101800001833,19
100010842300011860,1
100020101800001062,1
100040101900000071,1
100050842300000310,1
100020102100000190,2
100090842400000047,2
100030842400000934,3
100040842200000007,1
100020101800000168,14
100030101900000735,8
100080842400000064,9
100070101900000614,4
100050101900000340,1
100070101700000602,6
100030101800000491,7
100070101700000179,4
100030102000000168,25
100010101800015447,4
100020101900000091,1
100010151800001432,1
100070101800000845,1
100030842200000126,4
100070102000000390,1
100090101900000110,2
100030101700000612,8
100030102100000364,35
100010152100000044,13
100080101800000132,15
100070101800000850,2
100010842100001407,26
100070101800000650,1
100070101900000602,4
100020101700000335,1
100070842400001007,14
100030102000000792,17
100030102000000717,3
100010102000005818,1
100020101700000687,53
100070101800000665,2
100090101900000046,1
100020101800000428,28
100030101800000018,1
100070842300000945,34
100030102100000350,1
100070842400000462,1
100010151900000309,10
100040101900000018,2
100030101900001273,18
100020842300000056,21
100010842200012434,2
100030842400000273,3
100090101900000136,1
100020842300000086,53
100070842200000399,1
100010842100002094,5
100030101800000159,1
100020102000000199,1
100030101700000165,5
100040842400000021,1
100030101700000105,3
100020101800000896,1
100010101700006639,18
100070101800000960,5
100010842200010363,3
100050842200000870,57
100010842400002149,4
100020101700000630,167
100030102100000012,22
100070842400000541,3
100070842400000777,5
100020842400000168,2
100020101800000428,9
100050842100000325,11
100030101700000254,7
100030152000000029,2
100020842200000785,4
100020101700000630,131
100070842400001353,4
100070842400001297,6
100020101800000719,1
100030101700001248,8
100010101700006639,4
100020101800000757,1
100020101800000428,46
100030101900003242,3
100010151800001352,8
100090101900000002,10
100030842300003261,3
100030102000000701,4
100070101700000544,2
100010842200000266,11
100080842400000258,36
100030102000001106,18
100030101700001089,4
100030101800002465,2
100010151700001597,23
100070101800000740,2
100020101800001114,3
100020102000000153,40
100070842100000440,2
100070842300000483,8
100070842300000341,1
100020102000000239,17
100030842200000130,3
100020101800000168,42
100020842100000045,1
100070102100000131,2
100010101700003854,1
100070842400000947,3
100010152000001143,8
100030102000000118,3
100020842300000221,3
100030101900000977,4
100030102100000378,8
100010101800022673,32
100070101900000329,5
100010101800026519,1
100050101700001107,1
100030102000001106,4
100060101700000091,2
100080101800000228,1
100020842100000003,2
100010101700005635,8
100030102000000168,21
100070842400000710,3
100050842200000870,5
100010102000004442,1
100010842400006240,1
100010151800001043,1
100020842400000051,5
100080842100000058,1
100030842400000934,4
100030842400000500,3
100030842400001179,12
100070842200001580,2
100070102000000355,2
100030102000000717,18
100010151700001465,9
100070842400001345,1
100030842200000174,4
100070101700000603,13
100030101700000070,2
